Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00719_ydiM,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,279-299
OFBKKLGO_00719_ydiM,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,95-112
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,168-190
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,123-145
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,234-256
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,197-219
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,23-45
OFBKKLGO_00723_group_6665,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,81-103
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,268-287
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,5-27
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,291-313
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,197-219
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,39-61
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,76-98
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,239-261
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,358-375
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,326-348
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,157-176
OFBKKLGO_00724_ycaD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,129-151
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,129-148
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,55-77
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,241-263
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,20-42
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,270-292
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,87-109
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,302-324
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,158-180
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,209-231
OFBKKLGO_00725_chaA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,331-350
OFBKKLGO_00727_yfkC,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,55-77
OFBKKLGO_00727_yfkC,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,84-102
OFBKKLGO_00727_yfkC,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-35
OFBKKLGO_00733_corA_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,254-276
OFBKKLGO_00733_corA_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,291-310
OFBKKLGO_00755_glvA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,5-27
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,128-150
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,352-374
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,384-406
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,305-322
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,276-298
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,232-254
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,171-193
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,203-225
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,91-113
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,326-345
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-32
OFBKKLGO_00757_malP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,57-79
OFBKKLGO_00760_group_4497,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,187-209
OFBKKLGO_00760_group_4497,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,48-70
OFBKKLGO_00760_group_4497,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,85-107
OFBKKLGO_00760_group_4497,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,287-309
OFBKKLGO_00760_group_4497,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,161-183
OFBKKLGO_00761_catD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,41-63
OFBKKLGO_00761_catD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,9-26
OFBKKLGO_00761_catD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,70-92
OFBKKLGO_00761_catD,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,97-119
OFBKKLGO_00764_ctaB1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,15-34
OFBKKLGO_00764_ctaB1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,63-80
OFBKKLGO_00764_ctaB1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,85-104
OFBKKLGO_00764_ctaB1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,117-139
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,309-331
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,82-101
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,250-267
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,218-240
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,44-63
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,272-294
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,7-29
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,116-138
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,183-205
OFBKKLGO_00767_group_1738,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,151-173
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,490-512
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,202-221
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,138-157
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,339-361
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,49-68
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,109-131
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,401-423
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,366-388
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,167-189
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,274-296
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,311-332
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,236-253
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,12-34
OFBKKLGO_00770_bmr3_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,80-99
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,411-442
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,7-26
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,203-225
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,339-361
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,234-256
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,376-398
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,499-521
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,457-479
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,126-148
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,161-183
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,46-68
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,89-111
OFBKKLGO_00772_mprF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,276-298
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,79-98
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,242-264
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,138-157
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,298-320
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-35
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,210-232
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,50-72
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,167-189
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,103-125
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,271-293
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,364-386
OFBKKLGO_00780_ydhP_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,332-354
OFBKKLGO_00787_csbB,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,231-253
OFBKKLGO_00787_csbB,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,263-285
OFBKKLGO_00789_yfhP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,159-178
OFBKKLGO_00789_yfhP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,92-114
OFBKKLGO_00789_yfhP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,127-149
OFBKKLGO_00789_yfhP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,65-87
OFBKKLGO_00796_group_3487,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,138-160
OFBKKLGO_00796_group_3487,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,164-183
OFBKKLGO_00796_group_3487,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,249-271
OFBKKLGO_00796_group_3487,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,20-42
OFBKKLGO_00796_group_3487,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,57-74
OFBKKLGO_00797_group_16036,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,7-26
OFBKKLGO_00797_group_16036,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,59-90
OFBKKLGO_00797_group_16036,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,30-52
OFBKKLGO_00797_group_16036,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,121-143
OFBKKLGO_00801_group_4505,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,37-59
OFBKKLGO_00801_group_4505,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-32
OFBKKLGO_00820_ssuA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,5-27
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,120-142
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,147-169
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,243-265
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,33-55
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,86-108
OFBKKLGO_00821_ssuC_1,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,201-223
OFBKKLGO_00834_group_2162,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,5-22
OFBKKLGO_00838_aaeA,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,7-29
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,266-288
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,485-503
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-35
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,201-219
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,79-98
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,139-161
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,360-382
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,229-246
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,50-72
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,108-130
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,166-188
OFBKKLGO_00839_emrB_2,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,303-325
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,83-105
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,306-328
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,202-224
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,163-182
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,239-261
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,12-34
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,49-71
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,372-394
OFBKKLGO_00851_tcyP,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,348-370
OFBKKLGO_00855_group_2163,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-35
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,163-185
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,40-62
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,211-233
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,131-153
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,5-27
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,82-104
OFBKKLGO_00866_glpF,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,238-260
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,15-34
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,347-369
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,379-401
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,106-128
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,165-187
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,197-219
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,451-473
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,69-91
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,294-316
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,422-441
OFBKKLGO_00877_group_4523,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,252-274
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,365-387
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,285-307
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,328-350
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,156-178
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,204-226
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,239-261
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,28-50
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,127-149
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,407-429
OFBKKLGO_00885_group_3504,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,70-92
OFBKKLGO_00886_yhdK,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,38-60
OFBKKLGO_00886_yhdK,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,12-34
OFBKKLGO_00886_yhdK,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,65-87
OFBKKLGO_00887_yhdL,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,73-95
OFBKKLGO_00890_group_16026,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,4-26
OFBKKLGO_00890_group_16026,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,134-156
OFBKKLGO_00890_group_16026,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,97-119
OFBKKLGO_00894_group_2741,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,59-81
OFBKKLGO_00894_group_2741,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,101-123
OFBKKLGO_00894_group_2741,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,135-157
OFBKKLGO_00894_group_2741,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,6-28
OFBKKLGO_00899_group_5914,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,161-179
OFBKKLGO_00899_group_5914,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,132-154
OFBKKLGO_00899_group_5914,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,67-84
OFBKKLGO_00899_group_5914,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,13-35
OFBKKLGO_00899_group_5914,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,97-119
OFBKKLGO_00901_group_4528,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,12-34
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,58-80
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,156-178
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,15-37
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,273-295
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,127-149
OFBKKLGO_00906_yheI,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,244-266
OFBKKLGO_00907_yheH,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,152-174
OFBKKLGO_00907_yheH,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,224-246
OFBKKLGO_00907_yheH,TMhelix,,Region of a membrane-bound protein predicted to be embedded in the membrane.,TMHMM,2.0c,352-374
