Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00877_group_4523,PTHR30221,SMALL-CONDUCTANCE MECHANOSENSITIVE CHANNEL,,PANTHER,14.1,4-106
OFBKKLGO_00877_group_4523,PTHR30221:SF7,SMALL-CONDUCTANCE MECHANOSENSITIVE CHANNEL,,PANTHER,14.1,149-496;4-106
OFBKKLGO_00879_phoA,PTHR11596:SF5,REPRESSIBLE ALKALINE PHOSPHATASE,,PANTHER,14.1,38-455
OFBKKLGO_00879_phoA,PTHR11596,ALKALINE PHOSPHATASE,,PANTHER,14.1,38-455
OFBKKLGO_00881_cysL_1,PTHR30126:SF5,,,PANTHER,14.1,1-290
OFBKKLGO_00881_cysL_1,PTHR30126,UNCHARACTERIZED HTH-TYPE TRANSCRIPTIONAL REGULATOR YEIE-RELATED,,PANTHER,14.1,1-290
OFBKKLGO_00882_citA,PTHR11739,CITRATE SYNTHASE,,PANTHER,14.1,2-361
OFBKKLGO_00882_citA,PTHR11739:SF4,"CITRATE SYNTHASE, PEROXISOMAL",,PANTHER,14.1,2-361
OFBKKLGO_00883_ydaD_2,PTHR43348:SF3,,,PANTHER,14.1,9-287
OFBKKLGO_00883_ydaD_2,PTHR43348,FAMILY NOT NAMED,,PANTHER,14.1,9-287
OFBKKLGO_00885_group_3504,PTHR42948,FAMILY NOT NAMED,,PANTHER,14.1,1-429
OFBKKLGO_00885_group_3504,PTHR42948:SF1,,,PANTHER,14.1,1-429
OFBKKLGO_00888_sigM,PTHR43133:SF24,,,PANTHER,14.1,3-163
OFBKKLGO_00888_sigM,PTHR43133,FAMILY NOT NAMED,,PANTHER,14.1,3-163
OFBKKLGO_00889_plsC,PTHR10434,1-ACYL-SN-GLYCEROL-3-PHOSPHATE ACYLTRANSFERASE,,PANTHER,14.1,1-199
OFBKKLGO_00889_plsC,PTHR10434:SF38,,,PANTHER,14.1,1-199
OFBKKLGO_00890_group_16026,PTHR43099:SF2,,,PANTHER,14.1,2-431
OFBKKLGO_00890_group_16026,PTHR43099,FAMILY NOT NAMED,,PANTHER,14.1,2-431
OFBKKLGO_00891_group_5913,PTHR30204:SF66,HTH-TYPE TRANSCRIPTIONAL REGULATOR ZNTR,,PANTHER,14.1,11-137
OFBKKLGO_00891_group_5913,PTHR30204,REDOX-CYCLING DRUG-SENSING TRANSCRIPTIONAL ACTIVATOR SOXR,,PANTHER,14.1,11-137
OFBKKLGO_00893_pksF,PTHR11712,POLYKETIDE SYNTHASE-RELATED,,PANTHER,14.1,8-408
OFBKKLGO_00893_pksF,PTHR11712:SF297,"3-OXOACYL-[ACYL-CARRIER-PROTEIN] SYNTHASE, MITOCHONDRIAL",,PANTHER,14.1,8-408
OFBKKLGO_00894_group_2741,PTHR43099:SF2,,,PANTHER,14.1,1-433
OFBKKLGO_00894_group_2741,PTHR43099,FAMILY NOT NAMED,,PANTHER,14.1,1-433
OFBKKLGO_00899_group_5914,PTHR43634,FAMILY NOT NAMED,,PANTHER,14.1,9-356
OFBKKLGO_00899_group_5914,PTHR43634:SF2,LOW CONDUCTANCE MECHANOSENSITIVE CHANNEL YNAI,,PANTHER,14.1,9-356
OFBKKLGO_00900_cobB,PTHR11085,HISTONE DEACETYLASE SIR2 FAMILY MEMBER,,PANTHER,14.1,2-245
OFBKKLGO_00900_cobB,PTHR11085:SF15,NAD-DEPENDENT PROTEIN DEACETYLASE SIRTUIN-1,,PANTHER,14.1,2-245
OFBKKLGO_00901_group_4528,PTHR10587,GLYCOSYL TRANSFERASE-RELATED,,PANTHER,14.1,24-276
OFBKKLGO_00901_group_4528,PTHR10587:SF125,,,PANTHER,14.1,24-276
OFBKKLGO_00902_dat,PTHR42743:SF10,,,PANTHER,14.1,1-279
OFBKKLGO_00902_dat,PTHR42743,FAMILY NOT NAMED,,PANTHER,14.1,1-279
OFBKKLGO_00905_nhaX,PTHR46268,FAMILY NOT NAMED,,PANTHER,14.1,3-166
OFBKKLGO_00906_yheI,PTHR24221,FAMILY NOT NAMED,,PANTHER,14.1,4-578
OFBKKLGO_00906_yheI,PTHR24221:SF300,MULTIDRUG RESISTANCE-LIKE ATP-BINDING PROTEIN MDLA,,PANTHER,14.1,4-578
OFBKKLGO_00907_yheH,PTHR24221,FAMILY NOT NAMED,,PANTHER,14.1,2-668
OFBKKLGO_00907_yheH,PTHR24221:SF430,,,PANTHER,14.1,2-668
OFBKKLGO_00910_group_2746,PTHR36107,FAMILY NOT NAMED,,PANTHER,14.1,1-65
OFBKKLGO_00914_group_2747,PTHR35791,FAMILY NOT NAMED,,PANTHER,14.1,1-375
OFBKKLGO_00914_group_2747,PTHR35791:SF1,,,PANTHER,14.1,1-375
OFBKKLGO_00916_yhaX,PTHR10000,PHOSPHOSERINE PHOSPHATASE,,PANTHER,14.1,2-282
OFBKKLGO_00916_yhaX,PTHR10000:SF50,,,PANTHER,14.1,2-282
OFBKKLGO_00917_hemZ,PTHR13932,COPROPORPHYRINIGEN III OXIDASE,,PANTHER,14.1,73-497
OFBKKLGO_00917_hemZ,PTHR13932:SF1,,,PANTHER,14.1,73-497
OFBKKLGO_00918_iucD,PTHR42802,FAMILY NOT NAMED,,PANTHER,14.1,26-451
OFBKKLGO_00920_khtT_1,PTHR30445,UNCHARACTERIZED,,PANTHER,14.1,54-161
OFBKKLGO_00920_khtT_1,PTHR30445:SF3,TRANSPORT PROTEIN YIDE-RELATED,,PANTHER,14.1,54-161
OFBKKLGO_00925_yhaP,PTHR30294:SF40,,,PANTHER,14.1,1-412
OFBKKLGO_00925_yhaP,PTHR30294,MEMBRANE COMPONENT OF ABC TRANSPORTER YHHJ-RELATED,,PANTHER,14.1,1-412
OFBKKLGO_00926_yhaO,PTHR30337,COMPONENT OF ATP-DEPENDENT DSDNA EXONUCLEASE,,PANTHER,14.1,4-407
OFBKKLGO_00926_yhaO,PTHR30337:SF7,,,PANTHER,14.1,4-407
OFBKKLGO_00928_yhaM,PTHR37294,FAMILY NOT NAMED,,PANTHER,14.1,3-313
OFBKKLGO_00930_prsA,PTHR47245,FAMILY NOT NAMED,,PANTHER,14.1,1-278
OFBKKLGO_00933_hpr,PTHR33164,FAMILY NOT NAMED,,PANTHER,14.1,1-203
OFBKKLGO_00933_hpr,PTHR33164:SF58,,,PANTHER,14.1,1-203
OFBKKLGO_00934_group_2752,PTHR35792:SF3,,,PANTHER,14.1,1-118
OFBKKLGO_00934_group_2752,PTHR35792,FAMILY NOT NAMED,,PANTHER,14.1,1-118
OFBKKLGO_00937_serC,PTHR43247,FAMILY NOT NAMED,,PANTHER,14.1,1-358
OFBKKLGO_00937_serC,PTHR43247:SF2,PHOSPHOSERINE AMINOTRANSFERASE,,PANTHER,14.1,1-358
OFBKKLGO_00938_hit,PTHR46648:SF3,,,PANTHER,14.1,2-143
OFBKKLGO_00938_hit,PTHR46648,FAMILY NOT NAMED,,PANTHER,14.1,2-143
OFBKKLGO_00939_ecsA_1,PTHR42939:SF5,,,PANTHER,14.1,1-245
OFBKKLGO_00939_ecsA_1,PTHR42939,FAMILY NOT NAMED,,PANTHER,14.1,1-245
OFBKKLGO_00942_group_4533,PTHR11014:SF121,,,PANTHER,14.1,13-393
OFBKKLGO_00942_group_4533,PTHR11014,PEPTIDASE M20 FAMILY MEMBER,,PANTHER,14.1,13-393
OFBKKLGO_00944_hmoB,PTHR34474,FAMILY NOT NAMED,,PANTHER,14.1,35-151
OFBKKLGO_00944_hmoB,PTHR34474:SF2,,,PANTHER,14.1,35-151
OFBKKLGO_00945_pbpF,PTHR32282,FAMILY NOT NAMED,,PANTHER,14.1,4-713
OFBKKLGO_00945_pbpF,PTHR32282:SF25,,,PANTHER,14.1,4-713
OFBKKLGO_00947_hemH,PTHR11108:SF5,FERROCHELATASE-LIKE,,PANTHER,14.1,5-309
OFBKKLGO_00947_hemH,PTHR11108,FERROCHELATASE,,PANTHER,14.1,5-309
OFBKKLGO_00948_hemY,PTHR42923:SF3,PROTOPORPHYRINOGEN OXIDASE,,PANTHER,14.1,4-461
OFBKKLGO_00948_hemY,PTHR42923,FAMILY NOT NAMED,,PANTHER,14.1,4-461
OFBKKLGO_00949_group_16344,PTHR30055,HTH-TYPE TRANSCRIPTIONAL REGULATOR RUTR,,PANTHER,14.1,1-189
OFBKKLGO_00949_group_16344,PTHR30055:SF176,,,PANTHER,14.1,1-189
OFBKKLGO_00950_smc_1,PTHR43077,FAMILY NOT NAMED,,PANTHER,14.1,3-424;426-773
OFBKKLGO_00950_smc_1,PTHR43077:SF5,,,PANTHER,14.1,3-424;426-773
OFBKKLGO_00951_fabHB,PTHR34069:SF2,,,PANTHER,14.1,1-323
OFBKKLGO_00951_fabHB,PTHR34069,FAMILY NOT NAMED,,PANTHER,14.1,1-323
OFBKKLGO_00953_ysdC_1,PTHR32481:SF7,,,PANTHER,14.1,3-345
OFBKKLGO_00953_ysdC_1,PTHR32481,FAMILY NOT NAMED,,PANTHER,14.1,3-345
OFBKKLGO_00954_gltT,PTHR42865:SF4,PROTON/GLUTAMATE-ASPARTATE SYMPORTER,,PANTHER,14.1,1-422
OFBKKLGO_00954_gltT,PTHR42865,FAMILY NOT NAMED,,PANTHER,14.1,1-422
OFBKKLGO_00955_group_4539,PTHR46018,FAMILY NOT NAMED,,PANTHER,14.1,1-243
OFBKKLGO_00955_group_4539,PTHR46018:SF4,,,PANTHER,14.1,1-243
OFBKKLGO_00956_lplJ,PTHR12561:SF3,"LIPOYLTRANSFERASE 1, MITOCHONDRIAL",,PANTHER,14.1,4-315
OFBKKLGO_00956_lplJ,PTHR12561,LIPOATE-PROTEIN LIGASE,,PANTHER,14.1,4-315
OFBKKLGO_00957_yhfK,PTHR15020:SF40,,,PANTHER,14.1,1-214
OFBKKLGO_00957_yhfK,PTHR15020,FLAVIN REDUCTASE-RELATED,,PANTHER,14.1,1-214
OFBKKLGO_00958_lcfB_2,PTHR43767:SF3,,,PANTHER,14.1,1-512
OFBKKLGO_00958_lcfB_2,PTHR43767,FAMILY NOT NAMED,,PANTHER,14.1,1-512
OFBKKLGO_00960_htpX_1,PTHR10120,CAAX PRENYL PROTEASE 1,,PANTHER,14.1,44-413
OFBKKLGO_00960_htpX_1,PTHR10120:SF24,CAAX PRENYL PROTEASE 1 HOMOLOG,,PANTHER,14.1,44-413
OFBKKLGO_00961_apr,PTHR43399:SF2,,,PANTHER,14.1,42-382
OFBKKLGO_00961_apr,PTHR43399,FAMILY NOT NAMED,,PANTHER,14.1,42-382
OFBKKLGO_00963_pspB,PTHR23029:SF87,,,PANTHER,14.1,1-187
OFBKKLGO_00963_pspB,PTHR23029,PHOSPHOGLYCERATE MUTASE,,PANTHER,14.1,1-187
OFBKKLGO_00964_yhfS,PTHR43853:SF3,,,PANTHER,14.1,1-362
OFBKKLGO_00964_yhfS,PTHR43853,FAMILY NOT NAMED,,PANTHER,14.1,1-362
OFBKKLGO_00967_hemAT,PTHR32089,FAMILY NOT NAMED,,PANTHER,14.1,2-430
OFBKKLGO_00967_hemAT,PTHR32089:SF75,,,PANTHER,14.1,2-430
OFBKKLGO_00968_petC_1,PTHR13847:SF246,,,PANTHER,14.1,3-505
OFBKKLGO_00968_petC_1,PTHR13847,FAD NAD BINDING OXIDOREDUCTASES,,PANTHER,14.1,3-505
OFBKKLGO_00969_ydaD_3,PTHR43348,FAMILY NOT NAMED,,PANTHER,14.1,3-285
OFBKKLGO_00969_ydaD_3,PTHR43348:SF3,,,PANTHER,14.1,3-285
OFBKKLGO_00976_group_5931,PTHR34068,FAMILY NOT NAMED,,PANTHER,14.1,1-103
OFBKKLGO_00977_yodF_1,PTHR43659,FAMILY NOT NAMED,,PANTHER,14.1,1-480
OFBKKLGO_00978_group_2172,PTHR40034,FAMILY NOT NAMED,,PANTHER,14.1,1-63
OFBKKLGO_00981_sipV,PTHR43390:SF8,,,PANTHER,14.1,5-166
OFBKKLGO_00981_sipV,PTHR43390,FAMILY NOT NAMED,,PANTHER,14.1,5-166
OFBKKLGO_00983_pchR,PTHR35790,FAMILY NOT NAMED,,PANTHER,14.1,40-163
OFBKKLGO_00983_pchR,PTHR35790:SF4,,,PANTHER,14.1,40-163
OFBKKLGO_00984_group_3519,PTHR38457,FAMILY NOT NAMED,,PANTHER,14.1,2-372
OFBKKLGO_00985_tetA_1,PTHR23504:SF98,,,PANTHER,14.1,7-393
OFBKKLGO_00985_tetA_1,PTHR23504,FAMILY NOT NAMED,,PANTHER,14.1,7-393
OFBKKLGO_00986_qacR,PTHR43479,FAMILY NOT NAMED,,PANTHER,14.1,10-181
OFBKKLGO_00986_qacR,PTHR43479:SF11,ACREF/ENVCD OPERON REPRESSOR-RELATED,,PANTHER,14.1,10-181
OFBKKLGO_00988_group_349,PTHR34582:SF7,,,PANTHER,14.1,2-237
OFBKKLGO_00988_group_349,PTHR34582,FAMILY NOT NAMED,,PANTHER,14.1,2-237
OFBKKLGO_00989_addB,PTHR11070:SF49,,,PANTHER,14.1,3-1162
OFBKKLGO_00989_addB,PTHR11070,UVRD / RECB / PCRA DNA HELICASE FAMILY MEMBER,,PANTHER,14.1,3-1162
OFBKKLGO_00990_addA,PTHR11070:SF48,,,PANTHER,14.1,2-1230
OFBKKLGO_00990_addA,PTHR11070,UVRD / RECB / PCRA DNA HELICASE FAMILY MEMBER,,PANTHER,14.1,2-1230
OFBKKLGO_00991_cpdA_1,PTHR30337,COMPONENT OF ATP-DEPENDENT DSDNA EXONUCLEASE,,PANTHER,14.1,1-382
OFBKKLGO_00991_cpdA_1,PTHR30337:SF0,NUCLEASE SBCCD SUBUNIT D,,PANTHER,14.1,1-382
OFBKKLGO_00993_group_847,PTHR37827,FAMILY NOT NAMED,,PANTHER,14.1,4-92
OFBKKLGO_00994_gerPF_1,PTHR37808:SF1,,,PANTHER,14.1,1-71
OFBKKLGO_00994_gerPF_1,PTHR37808,FAMILY NOT NAMED,,PANTHER,14.1,1-71
OFBKKLGO_00999_gerPA,PTHR37808:SF3,,,PANTHER,14.1,1-73
OFBKKLGO_00999_gerPA,PTHR37808,FAMILY NOT NAMED,,PANTHER,14.1,1-73
OFBKKLGO_01001_yisK,PTHR11820,FUMARYLACETOACETATE HYDROLASE,,PANTHER,14.1,4-301
OFBKKLGO_01001_yisK,PTHR11820:SF102,,,PANTHER,14.1,4-301
OFBKKLGO_01005_asnO,PTHR43284,FAMILY NOT NAMED,,PANTHER,14.1,1-610
OFBKKLGO_01005_asnO,PTHR43284:SF1,ASPARAGINE SYNTHETASE,,PANTHER,14.1,1-610
OFBKKLGO_01007_yeeO,PTHR42925,FAMILY NOT NAMED,,PANTHER,14.1,23-464
OFBKKLGO_01007_yeeO,PTHR42925:SF1,,,PANTHER,14.1,23-464
OFBKKLGO_01016_yitJ,PTHR45833,FAMILY NOT NAMED,,PANTHER,14.1,1-604
OFBKKLGO_01016_yitJ,PTHR45833:SF2,,,PANTHER,14.1,1-604
OFBKKLGO_01024_group_1434,PTHR33434:SF3,,,PANTHER,14.1,1-282
OFBKKLGO_01024_group_1434,PTHR33434,FAMILY NOT NAMED,,PANTHER,14.1,1-282
OFBKKLGO_01025_group_16150,PTHR33545,FAMILY NOT NAMED,,PANTHER,14.1,3-280
OFBKKLGO_01025_group_16150,PTHR33545:SF8,,,PANTHER,14.1,3-280
OFBKKLGO_01029_yitU,PTHR10000,PHOSPHOSERINE PHOSPHATASE,,PANTHER,14.1,1-268
OFBKKLGO_01029_yitU,PTHR10000:SF23,,,PANTHER,14.1,1-268
OFBKKLGO_01030_group_5944,PTHR47381,FAMILY NOT NAMED,,PANTHER,14.1,20-254
OFBKKLGO_01031_sufT,PTHR42831,FAMILY NOT NAMED,,PANTHER,14.1,3-101
OFBKKLGO_01034_deoB,PTHR21110,PHOSPHOPENTOMUTASE,,PANTHER,14.1,1-80
OFBKKLGO_01035_punA,PTHR11904,METHYLTHIOADENOSINE/PURINE NUCLEOSIDE PHOSPHORYLASE,,PANTHER,14.1,3-271
OFBKKLGO_01035_punA,PTHR11904:SF9,FI08065P,,PANTHER,14.1,3-271
OFBKKLGO_01037_spoIIAA,PTHR33495:SF2,,,PANTHER,14.1,4-110
OFBKKLGO_01037_spoIIAA,PTHR33495,FAMILY NOT NAMED,,PANTHER,14.1,4-110
OFBKKLGO_01038_spoIIAB,PTHR35526:SF2,,,PANTHER,14.1,1-146
OFBKKLGO_01038_spoIIAB,PTHR35526,FAMILY NOT NAMED,,PANTHER,14.1,1-146
OFBKKLGO_01039_sigF,PTHR30603,RNA POLYMERASE SIGMA FACTOR RPO,,PANTHER,14.1,1-254
OFBKKLGO_01039_sigF,PTHR30603:SF19,,,PANTHER,14.1,1-254
OFBKKLGO_01042_group_16180,PTHR38450:SF1,,,PANTHER,14.1,3-149
OFBKKLGO_01042_group_16180,PTHR38450,FAMILY NOT NAMED,,PANTHER,14.1,3-149
OFBKKLGO_01044_group_5946,PTHR38450:SF2,,,PANTHER,14.1,1-116
OFBKKLGO_01044_group_5946,PTHR38450,FAMILY NOT NAMED,,PANTHER,14.1,1-116
OFBKKLGO_01046_gerXA,PTHR22550:SF9,,,PANTHER,14.1,3-491
OFBKKLGO_01046_gerXA,PTHR22550,SPORE GERMINATION PROTEIN,,PANTHER,14.1,3-491
OFBKKLGO_01049_ppiB,PTHR45625,FAMILY NOT NAMED,,PANTHER,14.1,7-133
OFBKKLGO_01049_ppiB,PTHR45625:SF4,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE-LIKE 1,,PANTHER,14.1,7-133
OFBKKLGO_01050_group_4036,PTHR39164,FAMILY NOT NAMED,,PANTHER,14.1,6-160
OFBKKLGO_01051_sipS,PTHR43390,FAMILY NOT NAMED,,PANTHER,14.1,5-184
OFBKKLGO_01051_sipS,PTHR43390:SF1,SIGNAL PEPTIDASE I,,PANTHER,14.1,5-184
OFBKKLGO_01054_ribD,PTHR11079,CYTOSINE DEAMINASE FAMILY MEMBER,,PANTHER,14.1,3-351
OFBKKLGO_01054_ribD,PTHR11079:SF162,"RIBOFLAVIN BIOSYNTHESIS PROTEIN PYRD, CHLOROPLASTIC",,PANTHER,14.1,3-351
OFBKKLGO_01055_ribE,PTHR21098:SF9,,,PANTHER,14.1,1-215
OFBKKLGO_01055_ribE,PTHR21098,RIBOFLAVIN SYNTHASE ALPHA CHAIN,,PANTHER,14.1,1-215
OFBKKLGO_01056_ribBA,PTHR21327:SF18,"3,4-DIHYDROXY-2-BUTANONE 4-PHOSPHATE SYNTHASE",,PANTHER,14.1,2-396
OFBKKLGO_01056_ribBA,PTHR21327,GTP CYCLOHYDROLASE II-RELATED,,PANTHER,14.1,2-396
OFBKKLGO_01057_ribH,PTHR21058,"6,7-DIMETHYL-8-RIBITYLLUMAZINE SYNTHASE  DMRL SYNTHASE   LUMAZINE SYNTHASE",,PANTHER,14.1,5-151
OFBKKLGO_01057_ribH,PTHR21058:SF0,"6,7-DIMETHYL-8-RIBITYLLUMAZINE SYNTHASE",,PANTHER,14.1,5-151
OFBKKLGO_01058_ribT,PTHR43800,FAMILY NOT NAMED,,PANTHER,14.1,2-118
OFBKKLGO_01061_scpA,PTHR33969:SF2,,,PANTHER,14.1,3-246
OFBKKLGO_01061_scpA,PTHR33969,FAMILY NOT NAMED,,PANTHER,14.1,3-246
OFBKKLGO_01062_scpB,PTHR34298,FAMILY NOT NAMED,,PANTHER,14.1,6-187
OFBKKLGO_01062_scpB,PTHR34298:SF2,,,PANTHER,14.1,6-187
OFBKKLGO_01064_dacB,PTHR21581:SF25,,,PANTHER,14.1,4-296
OFBKKLGO_01064_dacB,PTHR21581,D-ALANYL-D-ALANINE CARBOXYPEPTIDASE,,PANTHER,14.1,4-296
OFBKKLGO_01066_spmB,PTHR35793,FAMILY NOT NAMED,,PANTHER,14.1,2-175
OFBKKLGO_01067_rluB,PTHR21600,RIBOSOMAL LARGE SUBUNIT PSEUDOURIDINE SYNTHASE B,,PANTHER,14.1,2-233
OFBKKLGO_01067_rluB,PTHR21600:SF2,RIBOSOMAL LARGE SUBUNIT PSEUDOURIDINE SYNTHASE B,,PANTHER,14.1,2-233
OFBKKLGO_01068_resA_2,PTHR42852:SF1,,,PANTHER,14.1,14-168
OFBKKLGO_01068_resA_2,PTHR42852,FAMILY NOT NAMED,,PANTHER,14.1,14-168
OFBKKLGO_01070_ccsA_1,PTHR30071,HEME EXPORTER PROTEIN C,,PANTHER,14.1,10-391
OFBKKLGO_01070_ccsA_1,PTHR30071:SF1,CYTOCHROME B/B6 PROTEIN-RELATED,,PANTHER,14.1,10-391
OFBKKLGO_01072_resE,PTHR42878,FAMILY NOT NAMED,,PANTHER,14.1,6-588
OFBKKLGO_01072_resE,PTHR42878:SF3,,,PANTHER,14.1,6-588
OFBKKLGO_01073_sigX,PTHR43133:SF20,,,PANTHER,14.1,2-193
OFBKKLGO_01073_sigX,PTHR43133,FAMILY NOT NAMED,,PANTHER,14.1,2-193
OFBKKLGO_01075_serA,PTHR42938:SF5,D-3-PHOSPHOGLYCERATE DEHYDROGENASE,,PANTHER,14.1,3-519
OFBKKLGO_01075_serA,PTHR42938,FAMILY NOT NAMED,,PANTHER,14.1,3-519
OFBKKLGO_01077_fmnP,PTHR38438,FAMILY NOT NAMED,,PANTHER,14.1,2-185
OFBKKLGO_01078_fer,PTHR39163,FAMILY NOT NAMED,,PANTHER,14.1,1-77
OFBKKLGO_01080_dbpA_2,PTHR13710:SF84,,,PANTHER,14.1,1-450
OFBKKLGO_01080_dbpA_2,PTHR13710,DNA HELICASE RECQ FAMILY MEMBER,,PANTHER,14.1,1-450
OFBKKLGO_01085_ypbG,PTHR31302:SF19,,,PANTHER,14.1,9-257
OFBKKLGO_01085_ypbG,PTHR31302,FAMILY NOT NAMED,,PANTHER,14.1,9-257
OFBKKLGO_01086_mecB,PTHR39161,FAMILY NOT NAMED,,PANTHER,14.1,1-193
OFBKKLGO_01086_mecB,PTHR39161:SF2,,,PANTHER,14.1,1-193
OFBKKLGO_01087_gudB,PTHR11606,GLUTAMATE DEHYDROGENASE,,PANTHER,14.1,17-423
OFBKKLGO_01089_prsW,PTHR36844,FAMILY NOT NAMED,,PANTHER,14.1,2-216
OFBKKLGO_01094_cmk,PTHR21299,CYTIDYLATE KINASE/PANTOATE-BETA-ALANINE LIGASE,,PANTHER,14.1,5-222
OFBKKLGO_01094_cmk,PTHR21299:SF2,CYTIDYLATE KINASE,,PANTHER,14.1,5-222
OFBKKLGO_01095_ypfD,PTHR10724,S1 RNA-BINDING DOMAIN-CONTAINING PROTEIN 1,,PANTHER,14.1,13-376
OFBKKLGO_01095_ypfD,PTHR10724:SF7,"30S RIBOSOMAL PROTEIN S1, CHLOROPLASTIC",,PANTHER,14.1,13-376
OFBKKLGO_01096_fni,PTHR43665,FAMILY NOT NAMED,,PANTHER,14.1,3-343
OFBKKLGO_01099_der_2,PTHR43834:SF2,CLAMP-BINDING PROTEIN CRFC-RELATED,,PANTHER,14.1,3-436
OFBKKLGO_01099_der_2,PTHR43834,FAMILY NOT NAMED,,PANTHER,14.1,3-436
OFBKKLGO_01100_gpsA,PTHR11728:SF1,"GLYCEROL-3-PHOSPHATE DEHYDROGENASE [NAD(+)] 2, CHLOROPLASTIC",,PANTHER,14.1,2-332
OFBKKLGO_01100_gpsA,PTHR11728,GLYCEROL-3-PHOSPHATE DEHYDROGENASE,,PANTHER,14.1,2-332
OFBKKLGO_01105_hupA,PTHR33175,FAMILY NOT NAMED,,PANTHER,14.1,1-91
OFBKKLGO_01106_folE,PTHR11109,GTP CYCLOHYDROLASE I,,PANTHER,14.1,2-188
OFBKKLGO_01106_folE,PTHR11109:SF7,GTP CYCLOHYDROLASE 1,,PANTHER,14.1,2-188
OFBKKLGO_01109_menG,PTHR43591,FAMILY NOT NAMED,,PANTHER,14.1,2-233
OFBKKLGO_01109_menG,PTHR43591:SF24,"2-METHOXY-6-POLYPRENYL-1,4-BENZOQUINOL METHYLASE, MITOCHONDRIAL",,PANTHER,14.1,2-233
OFBKKLGO_01110_hepT,PTHR12001,GERANYLGERANYL PYROPHOSPHATE SYNTHASE,,PANTHER,14.1,32-348
OFBKKLGO_01110_hepT,PTHR12001:SF69,OCTAPRENYL DIPHOSPHATE SYNTHASE,,PANTHER,14.1,32-348
OFBKKLGO_01111_ndk,PTHR11349,NUCLEOSIDE DIPHOSPHATE KINASE,,PANTHER,14.1,1-148
OFBKKLGO_01111_ndk,PTHR11349:SF102,"NUCLEOSIDE DIPHOSPHATE KINASE, CYTOSOLIC",,PANTHER,14.1,1-148
OFBKKLGO_01112_cheR,PTHR24422,FAMILY NOT NAMED,,PANTHER,14.1,15-249
OFBKKLGO_01112_cheR,PTHR24422:SF21,,,PANTHER,14.1,15-249
OFBKKLGO_01113_aroC,PTHR21085,CHORISMATE SYNTHASE,,PANTHER,14.1,2-372
OFBKKLGO_01114_aroB,PTHR43622,FAMILY NOT NAMED,,PANTHER,14.1,1-358
OFBKKLGO_01114_aroB,PTHR43622:SF1,3-DEHYDROQUINATE SYNTHASE,,PANTHER,14.1,1-358
OFBKKLGO_01115_aroH,PTHR21164,CHORISMATE MUTASE,,PANTHER,14.1,2-122
OFBKKLGO_01117_trpE,PTHR11236:SF9,ANTHRANILATE SYNTHASE COMPONENT 1,,PANTHER,14.1,10-500
OFBKKLGO_01117_trpE,PTHR11236,AMINOBENZOATE/ANTHRANILATE SYNTHASE,,PANTHER,14.1,10-500
OFBKKLGO_01121_trpB,PTHR42882,FAMILY NOT NAMED,,PANTHER,14.1,5-393
OFBKKLGO_01122_trpA,PTHR43455:SF1,,,PANTHER,14.1,6-258
OFBKKLGO_01122_trpA,PTHR43455,FAMILY NOT NAMED,,PANTHER,14.1,6-258
OFBKKLGO_01123_hisC_2,PTHR43643:SF3,,,PANTHER,14.1,3-360
OFBKKLGO_01123_hisC_2,PTHR43643,FAMILY NOT NAMED,,PANTHER,14.1,3-360
OFBKKLGO_01124_group_4576,PTHR21363,PREPHENATE DEHYDROGENASE,,PANTHER,14.1,2-304
OFBKKLGO_01125_aroA1,PTHR21090,AROM/DEHYDROQUINATE SYNTHASE,,PANTHER,14.1,5-427
OFBKKLGO_01125_aroA1,PTHR21090:SF5,3-PHOSPHOSHIKIMATE 1-CARBOXYVINYLTRANSFERASE,,PANTHER,14.1,5-427
OFBKKLGO_01126_bepA,PTHR45586,FAMILY NOT NAMED,,PANTHER,14.1,6-415
OFBKKLGO_01126_bepA,PTHR45586:SF7,,,PANTHER,14.1,6-415
OFBKKLGO_01129_petC_2,PTHR10134,"CYTOCHROME B-C1 COMPLEX SUBUNIT RIESKE, MITOCHONDRIAL",,PANTHER,14.1,5-157
OFBKKLGO_01129_petC_2,PTHR10134:SF24,,,PANTHER,14.1,5-157
OFBKKLGO_01130_qcrB,PTHR19271,CYTOCHROME B,,PANTHER,14.1,1-223
OFBKKLGO_01130_qcrB,PTHR19271:SF16,,,PANTHER,14.1,1-223
OFBKKLGO_01131_petD,PTHR19271,CYTOCHROME B,,PANTHER,14.1,1-255
OFBKKLGO_01131_petD,PTHR19271:SF10,,,PANTHER,14.1,1-255
OFBKKLGO_01134_oxdC_1,PTHR31238:SF86,,,PANTHER,14.1,67-143
OFBKKLGO_01134_oxdC_1,PTHR31238,FAMILY NOT NAMED,,PANTHER,14.1,107-386;67-143
OFBKKLGO_01134_oxdC_1,PTHR31238:SF86,,,PANTHER,14.1,107-386
OFBKKLGO_01135_group_16169,PTHR33545,FAMILY NOT NAMED,,PANTHER,14.1,6-283
OFBKKLGO_01135_group_16169,PTHR33545:SF5,,,PANTHER,14.1,6-283
OFBKKLGO_01136_ypjD,PTHR42692,FAMILY NOT NAMED,,PANTHER,14.1,2-108
OFBKKLGO_01136_ypjD,PTHR42692:SF1,,,PANTHER,14.1,2-108
