Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_03738_argS,Coil,Coil,,COILS,2.2.1,1-21
OFBKKLGO_03756_rsfA_2,Coil,Coil,,COILS,2.2.1,176-213
OFBKKLGO_03805_group_4998,Coil,Coil,,COILS,2.2.1,12-39
OFBKKLGO_03859_licA,Coil,Coil,,COILS,2.2.1,28-48
OFBKKLGO_03880_group_6610,Coil,Coil,,COILS,2.2.1,547-567
OFBKKLGO_03948_group_3060,Coil,Coil,,COILS,2.2.1,19-57
OFBKKLGO_03955_graR_2,Coil,Coil,,COILS,2.2.1,141-161
OFBKKLGO_03972_desK,Coil,Coil,,COILS,2.2.1,149-176
OFBKKLGO_03983_ahpF,Coil,Coil,,COILS,2.2.1,266-286
OFBKKLGO_04011_rapI,Coil,Coil,,COILS,2.2.1,229-249
OFBKKLGO_04031_dnaC,Coil,Coil,,COILS,2.2.1,136-156
OFBKKLGO_04033_group_1509,Coil,Coil,,COILS,2.2.1,5-25
OFBKKLGO_04041_rplI,Coil,Coil,,COILS,2.2.1,48-85
OFBKKLGO_04076_ychF,Coil,Coil,,COILS,2.2.1,240-260
OFBKKLGO_04082_spo0J,Coil,Coil,,COILS,2.2.1,97-117
OFBKKLGO_04082_spo0J,Coil,Coil,,COILS,2.2.1,268-283
OFBKKLGO_04082_spo0J,Coil,Coil,,COILS,2.2.1,199-226
OFBKKLGO_04085_rsmG,Coil,Coil,,COILS,2.2.1,99-119
OFBKKLGO_04088_group_5069,Coil,Coil,,COILS,2.2.1,51-74
