Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_02078_ydhD,SM00257,LysM_2,,SMART,7.1,49-93;3-46
OFBKKLGO_02078_ydhD,SM00636,2g34,,SMART,7.1,101-403
OFBKKLGO_02097_proB_1,SM00359,pua_5,,SMART,7.1,277-359
OFBKKLGO_02112_oppD_4,SM00382,AAA_5,,SMART,7.1,34-234
OFBKKLGO_02117_htrA_1,SM00228,pdz_new,,SMART,7.1,343-433
OFBKKLGO_02127_xlyA,SM00644,ami_2,,SMART,7.1,13-153
OFBKKLGO_02127_xlyA,SM00257,LysM_2,,SMART,7.1,160-204
OFBKKLGO_02162_xre,SM00530,mbf_short4,,SMART,7.1,5-58
OFBKKLGO_02168_rapA_1,SM00028,tpr_5,,SMART,7.1,334-367;259-292;220-253
OFBKKLGO_02175_exuR,SM00354,laci3,,SMART,7.1,1-71
OFBKKLGO_02305_group_2859,SM00966,SpoVT_AbrB_2_a,,SMART,7.1,13-57
OFBKKLGO_02335_yjbM,SM00954,RelA_SpoT_2,,SMART,7.1,45-165
OFBKKLGO_02350_oppF_3,SM00382,AAA_5,,SMART,7.1,34-228
OFBKKLGO_02351_oppD_3,SM00382,AAA_5,,SMART,7.1,33-233
OFBKKLGO_02362_oppD_2,SM00382,AAA_5,,SMART,7.1,33-234
OFBKKLGO_02364_fabF_2,SM00825,PKS_KS,Beta-ketoacyl synthase,SMART,7.1,6-412
OFBKKLGO_02375_carA_1,SM01097,CPSase_sm_chain_2,,SMART,7.1,1-130
OFBKKLGO_02379_argC,SM00859,Semialdhyde_dh_3,,SMART,7.1,2-141
OFBKKLGO_02389_group_16170,SM00919,Malic_M_2,,SMART,7.1,236-435
OFBKKLGO_02389_group_16170,SM01274,malic_2,,SMART,7.1,91-224
OFBKKLGO_02393_group_4787,SM00530,mbf_short4,,SMART,7.1,5-60
OFBKKLGO_02413_gloB_2,SM00849,Lactamase_B_5a,,SMART,7.1,19-231
OFBKKLGO_02422_gndA,SM01350,6PGD_2,,SMART,7.1,178-468
OFBKKLGO_02433_artM,SM00382,AAA_5,,SMART,7.1,26-213
OFBKKLGO_02435_artP,SM00062,AABind_6,,SMART,7.1,33-254
OFBKKLGO_02435_artP,SM00079,GluR_14,,SMART,7.1,33-253
OFBKKLGO_02437_bmrU,SM00046,dagk_c4a_7,,SMART,7.1,5-131
OFBKKLGO_02439_bfmBAB,SM00861,Transket_pyr_3,,SMART,7.1,4-179
OFBKKLGO_02443_ldh_1,SM00839,ELFV_dehydrog_3,,SMART,7.1,144-351
OFBKKLGO_02445_norR_2,SM00091,pas_2,,SMART,7.1,117-183;236-301
OFBKKLGO_02445_norR_2,SM00382,AAA_5,,SMART,7.1,388-532
OFBKKLGO_02454_lytC_1,SM00646,ami_3,,SMART,7.1,91-202
OFBKKLGO_02457_group_6266,SM00530,mbf_short4,,SMART,7.1,12-67
OFBKKLGO_02464_spo0A_2,SM00448,REC_2,,SMART,7.1,4-119
OFBKKLGO_02468_tlyA,SM00363,s4_6,,SMART,7.1,6-71
OFBKKLGO_02476_accC,SM00878,Biotin_carb_C_2,,SMART,7.1,337-443
OFBKKLGO_02485_group_6272,SM00382,AAA_5,,SMART,7.1,135-272
OFBKKLGO_02487_efp,SM01185,EFP_2,,SMART,7.1,67-121
OFBKKLGO_02487_efp,SM00841,Elong_fact_P_C_2,,SMART,7.1,129-184
OFBKKLGO_02493_mntR,SM00529,dtx3,,SMART,7.1,24-123
OFBKKLGO_02495_glpE,SM00450,rhod_4,,SMART,7.1,29-124
OFBKKLGO_02500_rapA_2,SM00487,ultradead3,,SMART,7.1,56-239
OFBKKLGO_02500_rapA_2,SM00490,helicmild6,,SMART,7.1,385-465
OFBKKLGO_02503_sinR,SM00530,mbf_short4,,SMART,7.1,7-63
OFBKKLGO_02521_group_6283,SM00849,Lactamase_B_5a,,SMART,7.1,12-191
OFBKKLGO_02535_pstB3_2,SM00382,AAA_5,,SMART,7.1,38-231
OFBKKLGO_02536_pstB3_3,SM00382,AAA_5,,SMART,7.1,46-240
OFBKKLGO_02553_cshB,SM00487,ultradead3,,SMART,7.1,23-223
OFBKKLGO_02553_cshB,SM00490,helicmild6,,SMART,7.1,259-340
OFBKKLGO_02560_dnaG,SM00400,primzinc3,,SMART,7.1,36-90
OFBKKLGO_02560_dnaG,SM00493,toprim5,,SMART,7.1,262-333
OFBKKLGO_02563_ccpN,SM00116,cbs_1,,SMART,7.1,154-205;87-135
OFBKKLGO_02572_pgpH,SM00471,hd_13,,SMART,7.1,496-651
OFBKKLGO_02582_mtaB,SM00729,MiaB,,SMART,7.1,143-361
OFBKKLGO_02585_dnaJ,SM00271,dnaj_3,,SMART,7.1,4-61
OFBKKLGO_02591_lepA,SM00838,EFG_C_a,,SMART,7.1,411-496
OFBKKLGO_02604_group_2904,SM00471,hd_13,,SMART,7.1,14-141
OFBKKLGO_02606_group_3749,SM01103,CRS1_YhbY_2,,SMART,7.1,2-85
OFBKKLGO_02642_group_2464,SM00926,Molybdop_Fe4S4_2,,SMART,7.1,263-317
OFBKKLGO_02642_group_2464,SM00929,NADH_G_4Fe_4S_3_2,,SMART,7.1,86-127
OFBKKLGO_02659_yrrK,SM00732,rnase_8s,,SMART,7.1,1-103
OFBKKLGO_02661_alaS,SM00863,tRNA_SAD_4,,SMART,7.1,655-698
OFBKKLGO_02663_glnQ,SM00382,AAA_5,,SMART,7.1,26-213
OFBKKLGO_02664_glnH,SM00062,AABind_6,,SMART,7.1,49-272
OFBKKLGO_02664_glnH,SM00079,GluR_14,,SMART,7.1,49-271
OFBKKLGO_02670_recD2,SM00382,AAA_5,,SMART,7.1,354-508
OFBKKLGO_02671_yrrB,SM00028,tpr_5,,SMART,7.1,136-169;34-67;102-135;68-101;3-33;170-203
OFBKKLGO_02675_rarA,SM00382,AAA_5,,SMART,7.1,37-149
OFBKKLGO_02683_group_4828,SM00287,sh3_bac_9,,SMART,7.1,29-91;256-318;178-240;102-164
OFBKKLGO_02683_group_4828,SM00646,ami_3,,SMART,7.1,403-512
OFBKKLGO_02685_relA,SM00954,RelA_SpoT_2,,SMART,7.1,240-350
OFBKKLGO_02685_relA,SM00471,hd_13,,SMART,7.1,46-158
OFBKKLGO_02695_yajC,SM01323,YajC_2,,SMART,7.1,2-84
OFBKKLGO_02699_ruvB,SM00382,AAA_5,,SMART,7.1,52-183
OFBKKLGO_02700_ruvA,SM00278,HhH1_4,,SMART,7.1,70-89;105-124
OFBKKLGO_02713_spo0B,SM01317,SPOB_ab_2,,SMART,7.1,73-187
OFBKKLGO_02736_hemB,SM01004,ALAD_2,,SMART,7.1,4-323
OFBKKLGO_02743_lon1,SM00464,lon_5,,SMART,7.1,8-200
OFBKKLGO_02743_lon1,SM00382,AAA_5,,SMART,7.1,346-491
OFBKKLGO_02744_lon2,SM00382,AAA_5,,SMART,7.1,89-267
OFBKKLGO_02745_clpX,SM01086,ClpB_D2_small_2,,SMART,7.1,311-407
OFBKKLGO_02745_clpX,SM00382,AAA_5,,SMART,7.1,108-259
OFBKKLGO_02745_clpX,SM00994,zf_C4_ClpX_2,,SMART,7.1,10-49
OFBKKLGO_02750_leuB,SM01329,Iso_dh_2,,SMART,7.1,4-352
OFBKKLGO_02751_leuA,SM00917,LeuA_dimer_2,,SMART,7.1,368-501
OFBKKLGO_02761_gerM,SM00909,Germane_2,,SMART,7.1,250-341;99-189
OFBKKLGO_02763_yusO_1,SM00347,marrlong4,,SMART,7.1,29-129
OFBKKLGO_02764_gerE,SM00421,luxrmega5,,SMART,7.1,9-66
OFBKKLGO_02772_uvrC_1,SM00465,uri_9,,SMART,7.1,15-95
OFBKKLGO_02774_abf2,SM00813,alpha_l_af_c,,SMART,7.1,294-485
OFBKKLGO_02775_carE,SM00893,ETF_2,,SMART,7.1,5-195
OFBKKLGO_02776_etfB,SM00893,ETF_2,,SMART,7.1,21-211
OFBKKLGO_02782_mutS2,SM00534,mutATP5,,SMART,7.1,328-513
OFBKKLGO_02782_mutS2,SM00533,DNAend,,SMART,7.1,5-315
OFBKKLGO_02782_mutS2,SM00463,SMR_2,,SMART,7.1,707-785
OFBKKLGO_02787_pheT,SM00874,B5_2,,SMART,7.1,411-479
OFBKKLGO_02787_pheT,SM00873,B3_4_2,,SMART,7.1,221-394
OFBKKLGO_02787_pheT,SM00896,FDX_ACB_2,,SMART,7.1,710-803
OFBKKLGO_02789_trmH,SM00967,SpoU_sub_bind_2,,SMART,7.1,31-99
OFBKKLGO_02795_abfA,SM00813,alpha_l_af_c,,SMART,7.1,291-490
OFBKKLGO_02801_araD,SM01007,Aldolase_II_2,,SMART,7.1,7-195
OFBKKLGO_02814_lytR,SM00448,REC_2,,SMART,7.1,2-113
OFBKKLGO_02814_lytR,SM00850,LytTR_3,,SMART,7.1,145-242
OFBKKLGO_02815_ypdA,SM00387,HKATPase_4,,SMART,7.1,468-580
OFBKKLGO_02815_ypdA,SM00065,gaf_1,,SMART,7.1,238-373
OFBKKLGO_02817_thrS,SM00863,tRNA_SAD_4,,SMART,7.1,172-221
OFBKKLGO_02820_dnaI,SM00382,AAA_5,,SMART,7.1,160-284
OFBKKLGO_02824_gapB,SM00846,gp_dh_n_7,,SMART,7.1,3-152
OFBKKLGO_02830_mutM,SM00898,Fapy_DNA_glyco_2,,SMART,7.1,2-118
OFBKKLGO_02830_mutM,SM01232,H2TH_2,,SMART,7.1,134-226
OFBKKLGO_02831_polA,SM00475,53exo3,,SMART,7.1,5-264
OFBKKLGO_02831_polA,SM00279,HhH_4,,SMART,7.1,175-210
OFBKKLGO_02831_polA,SM00474,35exoneu6,,SMART,7.1,298-469
OFBKKLGO_02831_polA,SM00482,polaultra3,,SMART,7.1,636-843
OFBKKLGO_02832_phoR,SM00091,pas_2,,SMART,7.1,236-302
OFBKKLGO_02832_phoR,SM00388,HisKA_10,,SMART,7.1,352-419
OFBKKLGO_02832_phoR,SM00387,HKATPase_4,,SMART,7.1,465-577
OFBKKLGO_02833_phoP,SM00862,Trans_reg_C_3,,SMART,7.1,156-232
OFBKKLGO_02833_phoP,SM00448,REC_2,,SMART,7.1,3-114
OFBKKLGO_02835_icd,SM01329,Iso_dh_2,,SMART,7.1,21-418
OFBKKLGO_02844_group_6368,SM01274,malic_2,,SMART,7.1,15-148
OFBKKLGO_02844_group_6368,SM00919,Malic_M_2,,SMART,7.1,160-384
OFBKKLGO_02845_dnaE,SM00481,npolultra,,SMART,7.1,4-71
OFBKKLGO_02851_IMPDH_1,SM00116,cbs_1,,SMART,7.1,290-338;231-279
OFBKKLGO_02852_group_6374,SM00849,Lactamase_B_5a,,SMART,7.1,7-193
OFBKKLGO_02857_moaB,SM00852,MoCF_biosynth_3a,,SMART,7.1,17-162
OFBKKLGO_02869_thiI,SM00981,THUMP_a_2,,SMART,7.1,74-165
OFBKKLGO_02876_group_3783,SM00267,duf1_3,,SMART,7.1,413-576
OFBKKLGO_02877_rpsD,SM01390,Ribosomal_S4_2,,SMART,7.1,3-91
OFBKKLGO_02877_rpsD,SM00363,s4_6,,SMART,7.1,92-156
OFBKKLGO_02888_tyrS1,SM00363,s4_6,,SMART,7.1,356-417
OFBKKLGO_02896_ccpA_2,SM00354,laci3,,SMART,7.1,3-73
OFBKKLGO_02897_aroA,SM00830,CM_2_4,,SMART,7.1,10-89
OFBKKLGO_02909_maeA_1,SM00919,Malic_M_2,,SMART,7.1,273-534
OFBKKLGO_02909_maeA_1,SM01274,malic_2,,SMART,7.1,82-263
OFBKKLGO_02910_ytnP,SM00849,Lactamase_B_5a,,SMART,7.1,50-257
OFBKKLGO_02922_ytzE,SM00420,deor2,,SMART,7.1,11-56
OFBKKLGO_02928_melR,SM00354,laci3,,SMART,7.1,1-75
OFBKKLGO_02934_group_4861,SM00450,rhod_4,,SMART,7.1,7-101
OFBKKLGO_02938_pfyP,SM00086,pac_2,,SMART,7.1,89-129
OFBKKLGO_02938_pfyP,SM00091,pas_2,,SMART,7.1,14-84
OFBKKLGO_02942_bceA,SM00382,AAA_5,,SMART,7.1,32-220
OFBKKLGO_02944_graR_1,SM00862,Trans_reg_C_3,,SMART,7.1,148-223
OFBKKLGO_02944_graR_1,SM00448,REC_2,,SMART,7.1,2-112
OFBKKLGO_02955_group_4869,SM00729,MiaB,,SMART,7.1,32-259
OFBKKLGO_02969_ssuB_2,SM00382,AAA_5,,SMART,7.1,32-212
OFBKKLGO_02977_yidD,SM01234,Haemolytic_2,,SMART,7.1,1-68
OFBKKLGO_02978_csh_1,SM00947,Pro_CA_2,,SMART,7.1,26-182
OFBKKLGO_02983_menC,SM00922,MR_MLE_2,,SMART,7.1,143-235
OFBKKLGO_02995_yqiK,SM00244,PHB_4,,SMART,7.1,119-301
OFBKKLGO_03004_lytG,SM00047,Lysozyme_4,,SMART,7.1,39-197
OFBKKLGO_03068_mcpA_2,SM00283,MA_2,,SMART,7.1,384-659
OFBKKLGO_03068_mcpA_2,SM00319,TAR_3,,SMART,7.1,33-151
OFBKKLGO_03068_mcpA_2,SM00304,HAMP_11,,SMART,7.1,303-355
OFBKKLGO_03069_mcpA_3,SM00319,TAR_3,,SMART,7.1,33-151
OFBKKLGO_03069_mcpA_3,SM00304,HAMP_11,,SMART,7.1,303-355
OFBKKLGO_03069_mcpA_3,SM00283,MA_2,,SMART,7.1,384-659
OFBKKLGO_03074_malL,SM00642,aamy,,SMART,7.1,13-414
OFBKKLGO_03075_group_16085,SM00116,cbs_1,,SMART,7.1,225-274;287-335
OFBKKLGO_03075_group_16085,SM01091,CorC_HlyC_2,,SMART,7.1,351-428
OFBKKLGO_03086_yugI,SM00316,S1_6,,SMART,7.1,6-77
OFBKKLGO_03089_group_16315,SM00344,asnc,,SMART,7.1,3-114
OFBKKLGO_03093_sasA_3,SM00387,HKATPase_4,,SMART,7.1,319-426
OFBKKLGO_03093_sasA_3,SM00388,HisKA_10,,SMART,7.1,211-278
OFBKKLGO_03095_group_2943,SM00479,exoiiiendus,,SMART,7.1,32-209
OFBKKLGO_03101_dcuR_2,SM00448,REC_2,,SMART,7.1,2-115
OFBKKLGO_03122_cdgJ,SM00052,duf2_2,,SMART,7.1,2-202
OFBKKLGO_03130_group_6441,SM00471,hd_13,,SMART,7.1,19-148
OFBKKLGO_03139_ald,SM01003,AlaDh_PNT_N_2,,SMART,7.1,4-135
OFBKKLGO_03139_ald,SM01002,AlaDh_PNT_C_2,,SMART,7.1,147-296
OFBKKLGO_03142_dhbF,SM00823,PKS_PP,Phosphopantetheine attachment site,SMART,7.1,961-1030;2037-2106
OFBKKLGO_03142_dhbF,SM00824,PKS_TE,Thioesterase,SMART,7.1,2127-2364
OFBKKLGO_03158_guaC,SM01240,IMPDH_2,,SMART,7.1,1-308
OFBKKLGO_03234_lipA,SM00729,MiaB,,SMART,7.1,57-265
OFBKKLGO_03249_yurK,SM00866,UTRA_2,,SMART,7.1,94-234
OFBKKLGO_03249_yurK,SM00345,gntr3,,SMART,7.1,14-73
OFBKKLGO_03260_uvrC_2,SM00465,uri_9,,SMART,7.1,43-122
OFBKKLGO_03269_sufC,SM00382,AAA_5,,SMART,7.1,30-225
OFBKKLGO_03274_metN,SM00382,AAA_5,,SMART,7.1,30-218
OFBKKLGO_03274_metN,SM00930,NIL_2,,SMART,7.1,263-338
OFBKKLGO_03278_rnmV_2,SM00493,toprim5,,SMART,7.1,6-80
OFBKKLGO_03295_yusV_1,SM00382,AAA_5,,SMART,7.1,28-225
OFBKKLGO_03301_cssR,SM00862,Trans_reg_C_3,,SMART,7.1,151-222
OFBKKLGO_03301_cssR,SM00448,REC_2,,SMART,7.1,3-113
OFBKKLGO_03302_cssS,SM00304,HAMP_11,,SMART,7.1,187-239
OFBKKLGO_03302_cssS,SM00387,HKATPase_4,,SMART,7.1,350-451
OFBKKLGO_03302_cssS,SM00388,HisKA_10,,SMART,7.1,240-306
OFBKKLGO_03310_liaR_2,SM00448,REC_2,,SMART,7.1,2-115
OFBKKLGO_03310_liaR_2,SM00421,luxrmega5,,SMART,7.1,146-203
OFBKKLGO_03311_liaS,SM00387,HKATPase_4,,SMART,7.1,253-346
OFBKKLGO_03311_liaS,SM00304,HAMP_11,,SMART,7.1,74-126
OFBKKLGO_03323_rcsC_3,SM00387,HKATPase_4,,SMART,7.1,470-580
OFBKKLGO_03323_rcsC_3,SM00388,HisKA_10,,SMART,7.1,356-424
OFBKKLGO_03324_sphR,SM00862,Trans_reg_C_3,,SMART,7.1,152-228
OFBKKLGO_03324_sphR,SM00448,REC_2,,SMART,7.1,4-115
OFBKKLGO_03328_oxdC_2,SM00835,Cupin_1_3,,SMART,7.1,55-194;230-372
OFBKKLGO_03330_yusV_2,SM00382,AAA_5,,SMART,7.1,28-217
OFBKKLGO_03343_lnrK,SM00448,REC_2,,SMART,7.1,13-125
OFBKKLGO_03343_lnrK,SM00421,luxrmega5,,SMART,7.1,159-216
OFBKKLGO_03345_lnrL_5,SM00382,AAA_5,,SMART,7.1,28-217
OFBKKLGO_03367_tcyN,SM00382,AAA_5,,SMART,7.1,26-216
OFBKKLGO_03380_group_15994,SM00530,mbf_short4,,SMART,7.1,11-66
OFBKKLGO_03381_rghR_1,SM00530,mbf_short4,,SMART,7.1,7-63
OFBKKLGO_03382_rghR_2,SM00530,mbf_short4,,SMART,7.1,7-63
OFBKKLGO_03392_opuBA,SM00382,AAA_5,,SMART,7.1,27-213
OFBKKLGO_03392_opuBA,SM00116,cbs_1,,SMART,7.1,259-307;319-367
OFBKKLGO_03397_opuCA,SM00382,AAA_5,,SMART,7.1,27-213
OFBKKLGO_03397_opuCA,SM00116,cbs_1,,SMART,7.1,318-366;258-306
OFBKKLGO_03413_eno,SM01192,Enolase_C_3,,SMART,7.1,139-427
OFBKKLGO_03413_eno,SM01193,Enolase_N_3,,SMART,7.1,4-134
OFBKKLGO_03417_gapA,SM00846,gp_dh_n_7,,SMART,7.1,3-152
OFBKKLGO_03421_araR,SM00345,gntr3,,SMART,7.1,8-67
OFBKKLGO_03435_lutR,SM00895,FCD_2,,SMART,7.1,102-229
OFBKKLGO_03435_lutR,SM00345,gntr3,,SMART,7.1,18-77
OFBKKLGO_03455_group_6519,SM00530,mbf_short4,,SMART,7.1,5-61
OFBKKLGO_03472_degA,SM00354,laci3,,SMART,7.1,2-72
OFBKKLGO_03481_csh_2,SM00947,Pro_CA_2,,SMART,7.1,26-182
OFBKKLGO_03494_hssR,SM00448,REC_2,,SMART,7.1,2-112
OFBKKLGO_03494_hssR,SM00862,Trans_reg_C_3,,SMART,7.1,146-221
OFBKKLGO_03495_bmrA,SM00382,AAA_5,,SMART,7.1,366-553
OFBKKLGO_03511_nagR_2,SM00866,UTRA_2,,SMART,7.1,95-234
OFBKKLGO_03511_nagR_2,SM00345,gntr3,,SMART,7.1,15-74
OFBKKLGO_03519_uvrA,SM00382,AAA_5,,SMART,7.1,631-906
OFBKKLGO_03520_uvrB,SM00487,ultradead3,,SMART,7.1,9-425
OFBKKLGO_03520_uvrB,SM00490,helicmild6,,SMART,7.1,459-545
OFBKKLGO_03527_minJ,SM00228,pdz_new,,SMART,7.1,295-361
OFBKKLGO_03529_ctpB,SM00228,pdz_new,,SMART,7.1,98-169
OFBKKLGO_03529_ctpB,SM00245,tsp_4,,SMART,7.1,171-362
OFBKKLGO_03532_ftsE,SM00382,AAA_5,,SMART,7.1,27-221
OFBKKLGO_03535_prfB,SM00937,PCRF_a_2,,SMART,7.1,45-155
OFBKKLGO_03536_secA,SM00957,SecA_DEAD_2,,SMART,7.1,5-382
OFBKKLGO_03536_secA,SM00958,SecA_PP_bind_2,,SMART,7.1,226-338
OFBKKLGO_03555_degU,SM00448,REC_2,,SMART,7.1,4-117
OFBKKLGO_03555_degU,SM00421,luxrmega5,,SMART,7.1,163-220
OFBKKLGO_03556_degS,SM00387,HKATPase_4,,SMART,7.1,289-385
OFBKKLGO_03605_ywsB,SM00287,sh3_bac_9,,SMART,7.1,47-111;118-176
OFBKKLGO_03615_group_3001,SM00903,Flavin_Reduct_2,,SMART,7.1,21-179
OFBKKLGO_03618_group_2355,SM00344,asnc,,SMART,7.1,12-118
OFBKKLGO_03630_ywqF,SM00984,UDPG_MGDP_dh_C_a_2_a,,SMART,7.1,313-415
OFBKKLGO_03636_rapA_3,SM00487,ultradead3,,SMART,7.1,446-636
OFBKKLGO_03636_rapA_3,SM00490,helicmild6,,SMART,7.1,779-862
OFBKKLGO_03638_glcR,SM00420,deor2,,SMART,7.1,6-58
OFBKKLGO_03638_glcR,SM01134,DeoRC_2,,SMART,7.1,73-232
OFBKKLGO_03649_badR,SM00347,marrlong4,,SMART,7.1,25-124
OFBKKLGO_03656_nrgB,SM00938,P_II_3,,SMART,7.1,8-109
OFBKKLGO_03658_bcrC,SM00014,acid_phosph_2,,SMART,7.1,53-160
OFBKKLGO_03664_clsA,SM00155,pld_4,,SMART,7.1,217-244;395-422
OFBKKLGO_03675_rapA_4,SM00028,tpr_5,,SMART,7.1,220-253;259-292;334-367;99-132;180-213
OFBKKLGO_03676_moaA,SM00729,MiaB,,SMART,7.1,17-226
OFBKKLGO_03679_group_6568,SM00327,VWA_4,,SMART,7.1,30-218
OFBKKLGO_03687_atpD,SM00382,AAA_5,,SMART,7.1,150-335
OFBKKLGO_03699_ywlE,SM00226,LMWPc_2,,SMART,7.1,1-144
OFBKKLGO_03707_prfA,SM00937,PCRF_a_2,,SMART,7.1,62-177
OFBKKLGO_03711_maeA_2,SM00919,Malic_M_2,,SMART,7.1,274-534
OFBKKLGO_03711_maeA_2,SM01274,malic_2,,SMART,7.1,82-264
OFBKKLGO_03714_rho,SM00357,csp_8,,SMART,7.1,55-120
OFBKKLGO_03714_rho,SM00959,Rho_N_2_a,,SMART,7.1,8-50
OFBKKLGO_03714_rho,SM00382,AAA_5,,SMART,7.1,169-354
OFBKKLGO_03719_spo0F,SM00448,REC_2,,SMART,7.1,4-115
OFBKKLGO_03736_fnr,SM00100,cnmp_10,,SMART,7.1,9-129
OFBKKLGO_03736_fnr,SM00419,crpmeuga4,,SMART,7.1,168-217
OFBKKLGO_03738_argS,SM01016,Arg_tRNA_synt_N_2,,SMART,7.1,5-95
OFBKKLGO_03738_argS,SM00836,dalr_1_4,,SMART,7.1,437-556
OFBKKLGO_03751_group_6583,SM00347,marrlong4,,SMART,7.1,27-127
OFBKKLGO_03754_group_16306,SM00471,hd_13,,SMART,7.1,57-187
OFBKKLGO_03784_rocG,SM00839,ELFV_dehydrog_3,,SMART,7.1,197-426
OFBKKLGO_03792_spsE,SM00858,SAF_3,,SMART,7.1,303-365
OFBKKLGO_03801_ung,SM00986,UDG_2,,SMART,7.1,50-210
OFBKKLGO_03801_ung,SM00987,UDG_2_a,,SMART,7.1,50-210
OFBKKLGO_03808_sacY,SM01061,CAT_RBD_2,,SMART,7.1,1-59
OFBKKLGO_03844_rlmI,SM00359,pua_5,,SMART,7.1,2-87
OFBKKLGO_03876_katA_2,SM01060,Catalase_2,,SMART,7.1,26-419
OFBKKLGO_03880_group_6610,SM00382,AAA_5,,SMART,7.1,362-547
OFBKKLGO_03886_msmX_2,SM00382,AAA_5,,SMART,7.1,29-212
OFBKKLGO_03905_katE,SM01060,Catalase_2,,SMART,7.1,31-419
OFBKKLGO_03919_pelB,SM00656,amb_all,,SMART,7.1,65-289
OFBKKLGO_03941_deoC,SM01133,DeoC_2,,SMART,7.1,2-214
OFBKKLGO_03954_graS_2,SM00387,HKATPase_4,,SMART,7.1,213-325
OFBKKLGO_03955_graR_2,SM00448,REC_2,,SMART,7.1,2-112
OFBKKLGO_03955_graR_2,SM00862,Trans_reg_C_3,,SMART,7.1,150-225
OFBKKLGO_03966_srlR,SM00420,deor2,,SMART,7.1,5-57
OFBKKLGO_03966_srlR,SM01134,DeoRC_2,,SMART,7.1,71-232
OFBKKLGO_03969_htpG,SM00387,HKATPase_4,,SMART,7.1,24-177
OFBKKLGO_03971_desR,SM00448,REC_2,,SMART,7.1,2-113
OFBKKLGO_03971_desR,SM00421,luxrmega5,,SMART,7.1,135-192
OFBKKLGO_03978_group_902,SM00418,arsrmega2,,SMART,7.1,1-97
OFBKKLGO_04011_rapI,SM00028,tpr_5,,SMART,7.1,213-246;252-285;173-206;326-359;132-165
OFBKKLGO_04017_rocR,SM00382,AAA_5,,SMART,7.1,204-346
OFBKKLGO_04022_htrA_2,SM00228,pdz_new,,SMART,7.1,293-381
OFBKKLGO_04023_yycJ,SM00849,Lactamase_B_5a,,SMART,7.1,13-218
OFBKKLGO_04026_walK,SM00091,pas_2,,SMART,7.1,263-329
OFBKKLGO_04026_walK,SM00387,HKATPase_4,,SMART,7.1,488-602
OFBKKLGO_04026_walK,SM00304,HAMP_11,,SMART,7.1,204-256
OFBKKLGO_04026_walK,SM00388,HisKA_10,,SMART,7.1,376-443
OFBKKLGO_04027_walR_2,SM00448,REC_2,,SMART,7.1,4-114
OFBKKLGO_04027_walR_2,SM00862,Trans_reg_C_3,,SMART,7.1,154-230
OFBKKLGO_04031_dnaC,SM00382,AAA_5,,SMART,7.1,205-394
OFBKKLGO_04042_gdpP,SM00267,duf1_3,,SMART,7.1,132-299
OFBKKLGO_04047_ppaC,SM01131,DHHA2_2,,SMART,7.1,181-307
OFBKKLGO_04058_group_3073,SM00347,marrlong4,,SMART,7.1,21-121
OFBKKLGO_04069_ccpB_2,SM00354,laci3,,SMART,7.1,1-71
OFBKKLGO_04077_ynfF,SM00926,Molybdop_Fe4S4_2,,SMART,7.1,2-56
OFBKKLGO_04082_spo0J,SM00470,ParB_7,,SMART,7.1,25-114
OFBKKLGO_04084_noc,SM00470,ParB_7,,SMART,7.1,31-122
OFBKKLGO_04086_mnmG,SM01228,GIDA_assoc_3_2,,SMART,7.1,545-616
OFBKKLGO_04088_group_5069,SM00393,R3H_4,,SMART,7.1,126-205
OFBKKLGO_04088_group_5069,SM01245,Jag_N_2,,SMART,7.1,5-57
