Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00674_ybiT_2,cd03221,ABCF_EF-3,ABCF_EF-3,CDD,3.17,4-236
OFBKKLGO_00675_yfmL,cd00268,DEADc,DEADc,CDD,3.17,15-206
OFBKKLGO_00675_yfmL,cd18787,SF2_C_DEAD,SF2_C_DEAD,CDD,3.17,217-344
OFBKKLGO_00676_yfmJ,cd05288,PGDH,PGDH,CDD,3.17,6-333
OFBKKLGO_00678_yflT,cd01795,Ubl_USP48,Ubl_USP48,CDD,3.17,8-62
OFBKKLGO_00689_citS,cd00130,PAS,PAS,CDD,3.17,225-266
OFBKKLGO_00689_citS,cd16915,HATPase_DpiB-CitA-like,HATPase_DpiB-CitA-like,CDD,3.17,425-525
OFBKKLGO_00690_citT,cd00156,REC,REC,CDD,3.17,6-118
OFBKKLGO_00691_group_1413,cd07012,PBP2_Bug_TTT,PBP2_Bug_TTT,CDD,3.17,31-316
OFBKKLGO_00694_nos,cd00794,NOS_oxygenase_prok,NOS_oxygenase_prok,CDD,3.17,7-359
OFBKKLGO_00700_mapB,cd01086,MetAP1,MetAP1,CDD,3.17,9-247
OFBKKLGO_00701_nagP,cd00212,PTS_IIB_glc,PTS_IIB_glc,CDD,3.17,379-449
OFBKKLGO_00703_ltaS2_1,cd16015,LTA_synthase,LTA_synthase,CDD,3.17,245-535
OFBKKLGO_00705_cotP,cd06464,ACD_sHsps-like,ACD_sHsps-like,CDD,3.17,45-132
OFBKKLGO_00709_treA,cd11333,AmyAc_SI_OligoGlu_DGase,AmyAc_SI_OligoGlu_DGase,CDD,3.17,10-473
OFBKKLGO_00711_yfkO,cd02149,NfsB_like_nitroreductase,NfsB_like_nitroreductase,CDD,3.17,7-217
OFBKKLGO_00714_yfkN,cd07410,MPP_CpdB_N,MPP_CpdB_N,CDD,3.17,45-346
OFBKKLGO_00715_yfkM,cd03134,GATase1_PfpI_like,GATase1_PfpI_like,CDD,3.17,4-169
OFBKKLGO_00716_ccpA_1,cd06289,PBP1_MalI_like,PBP1_MalI_like,CDD,3.17,68-335
OFBKKLGO_00716_ccpA_1,cd01392,HTH_LacI,HTH_LacI,CDD,3.17,12-63
OFBKKLGO_00717_aroE_2,cd01065,NAD_bind_Shikimate_DH,NAD_bind_Shikimate_DH,CDD,3.17,111-280
OFBKKLGO_00719_ydiM,cd17396,MFS_YdiM_like,MFS_YdiM_like,CDD,3.17,9-392
OFBKKLGO_00724_ycaD,cd17477,MFS_YcaD_like,MFS_YcaD_like,CDD,3.17,9-373
OFBKKLGO_00730_pdaA,cd10948,CE4_BsPdaA_like,CE4_BsPdaA_like,CDD,3.17,29-249
OFBKKLGO_00733_corA_2,cd12831,TmCorA-like_u2,TmCorA-like_u2,CDD,3.17,28-315
OFBKKLGO_00734_group_970,cd00056,ENDO3c,ENDO3c,CDD,3.17,119-284
OFBKKLGO_00735_rlmCD_2,cd02440,AdoMet_MTases,AdoMet_MTases,CDD,3.17,320-412
OFBKKLGO_00747_dus,cd02801,DUS_like_FMN,DUS_like_FMN,CDD,3.17,14-249
OFBKKLGO_00750_acoB,cd07036,TPP_PYR_E1-PDHc-beta_like,TPP_PYR_E1-PDHc-beta_like,CDD,3.17,9-187
OFBKKLGO_00751_pdhC_1,cd06849,lipoyl_domain,lipoyl_domain,CDD,3.17,3-76
OFBKKLGO_00755_glvA,cd05298,GH4_GlvA_pagL_like,GH4_GlvA_pagL_like,CDD,3.17,6-440
OFBKKLGO_00756_glvR,cd05013,SIS_RpiR,SIS_RpiR,CDD,3.17,101-241
OFBKKLGO_00757_malP,cd00212,PTS_IIB_glc,PTS_IIB_glc,CDD,3.17,451-499
OFBKKLGO_00760_group_4497,cd03254,ABCC_Glucan_exporter_like,ABCC_Glucan_exporter_like,CDD,3.17,364-592
OFBKKLGO_00760_group_4497,cd18547,ABC_6TM_Tm288_like,ABC_6TM_Tm288_like,CDD,3.17,49-340
OFBKKLGO_00764_ctaB1,cd13957,PT_UbiA_Cox10,PT_UbiA_Cox10,CDD,3.17,1-131
OFBKKLGO_00768_group_1424,cd05142,Barstar,Barstar,CDD,3.17,3-89
OFBKKLGO_00770_bmr3_2,cd17321,MFS_MMR_MDR_like,MFS_MMR_MDR_like,CDD,3.17,20-454
OFBKKLGO_00771_group_3483,cd00090,HTH_ARSR,HTH_ARSR,CDD,3.17,52-114
OFBKKLGO_00774_fbiB,cd02135,Arsenite_oxidase,Arsenite_oxidase,CDD,3.17,15-174
OFBKKLGO_00777_group_837,cd05242,SDR_a8,SDR_a8,CDD,3.17,2-297
OFBKKLGO_00780_ydhP_1,cd17324,MFS_NepI_like,MFS_NepI_like,CDD,3.17,14-381
OFBKKLGO_00787_csbB,cd04187,DPM1_like_bac,DPM1_like_bac,CDD,3.17,8-188
OFBKKLGO_00790_mutY,cd03431,DNA_Glycosylase_C,DNA_Glycosylase_C,CDD,3.17,243-359
OFBKKLGO_00790_mutY,cd00056,ENDO3c,ENDO3c,CDD,3.17,40-197
OFBKKLGO_00792_fabL,cd05359,ChcA_like_SDR_c,ChcA_like_SDR_c,CDD,3.17,7-248
OFBKKLGO_00796_group_3487,cd18554,ABC_6TM_Sav1866_like,ABC_6TM_Sav1866_like,CDD,3.17,18-315
OFBKKLGO_00796_group_3487,cd03251,ABCC_MsbA,ABCC_MsbA,CDD,3.17,341-574
OFBKKLGO_00798_hemL1,cd00610,OAT_like,OAT_like,CDD,3.17,8-424
OFBKKLGO_00799_bcp,cd03017,PRX_BCP,PRX_BCP,CDD,3.17,7-149
OFBKKLGO_00800_perR,cd07153,Fur_like,Fur_like,CDD,3.17,22-136
OFBKKLGO_00817_katA_1,cd08156,catalase_clade_3,catalase_clade_3,CDD,3.17,47-475
OFBKKLGO_00819_ssuB_1,cd03293,ABC_NrtD_SsuB_transporters,ABC_NrtD_SsuB_transporters,CDD,3.17,5-219
OFBKKLGO_00821_ssuC_1,cd06261,TM_PBP2,TM_PBP2,CDD,3.17,110-256
OFBKKLGO_00826_group_841,cd00093,HTH_XRE,HTH_XRE,CDD,3.17,4-60
OFBKKLGO_00830_trmL,cd18094,SpoU-like_TrmL,SpoU-like_TrmL,CDD,3.17,4-151
OFBKKLGO_00839_emrB_2,cd17503,MFS_LmrB_MDR_like,MFS_LmrB_MDR_like,CDD,3.17,18-504
OFBKKLGO_00848_cspB,cd04458,CSP_CDS,CSP_CDS,CDD,3.17,4-65
OFBKKLGO_00859_rluD_1,cd02869,PseudoU_synth_RluCD_like,PseudoU_synth_RluCD_like,CDD,3.17,92-273
OFBKKLGO_00861_hrp1_1,cd04622,CBS_pair_HRP1_like,CBS_pair_HRP1_like,CDD,3.17,8-120
OFBKKLGO_00862_hxpB,cd16423,HAD_BPGM-like,HAD_BPGM-like,CDD,3.17,4-210
OFBKKLGO_00863_group_15913,cd07574,nitrilase_Rim1_like,nitrilase_Rim1_like,CDD,3.17,228-504
OFBKKLGO_00863_group_15913,cd04301,NAT_SF,NAT_SF,CDD,3.17,58-143
OFBKKLGO_00866_glpF,cd00333,MIP,MIP,CDD,3.17,3-231
OFBKKLGO_00867_glpK,cd07786,FGGY_EcGK_like,FGGY_EcGK_like,CDD,3.17,4-489
OFBKKLGO_00869_pgcA,cd05799,PGM2,PGM2,CDD,3.17,41-566
OFBKKLGO_00870_group_493,cd16917,HATPase_UhpB-NarQ-NarX-like,HATPase_UhpB-NarQ-NarX-like,CDD,3.17,285-371
OFBKKLGO_00874_group_4520,cd18306,BTB_POZ_NS1BP,BTB_POZ_NS1BP,CDD,3.17,52-82
OFBKKLGO_00875_lytF,cd00118,LysM,LysM,CDD,3.17,300-343
OFBKKLGO_00875_lytF,cd00118,LysM,LysM,CDD,3.17,27-70
OFBKKLGO_00875_lytF,cd00118,LysM,LysM,CDD,3.17,166-207
OFBKKLGO_00875_lytF,cd00118,LysM,LysM,CDD,3.17,235-276
OFBKKLGO_00875_lytF,cd00118,LysM,LysM,CDD,3.17,93-135
OFBKKLGO_00879_phoA,cd16012,ALP,ALP,CDD,3.17,48-456
OFBKKLGO_00881_cysL_1,cd05466,PBP2_LTTR_substrate,PBP2_LTTR_substrate,CDD,3.17,92-286
OFBKKLGO_00882_citA,cd06109,BsCS-I_like,BsCS-I_like,CDD,3.17,6-360
OFBKKLGO_00885_group_3504,cd10336,SLC6sbd_Tyt1-Like,SLC6sbd_Tyt1-Like,CDD,3.17,1-428
OFBKKLGO_00888_sigM,cd06171,Sigma70_r4,Sigma70_r4,CDD,3.17,99-153
OFBKKLGO_00889_plsC,cd07989,LPLAT_AGPAT-like,LPLAT_AGPAT-like,CDD,3.17,9-190
OFBKKLGO_00890_group_16026,cd04590,CBS_pair_CorC_HlyC_assoc,CBS_pair_CorC_HlyC_assoc,CDD,3.17,216-335
OFBKKLGO_00891_group_5913,cd04779,HTH_MerR-like_sg4,HTH_MerR-like_sg4,CDD,3.17,11-140
OFBKKLGO_00893_pksF,cd00834,KAS_I_II,KAS_I_II,CDD,3.17,13-407
OFBKKLGO_00894_group_2741,cd04590,CBS_pair_CorC_HlyC_assoc,CBS_pair_CorC_HlyC_assoc,CDD,3.17,217-338
OFBKKLGO_00900_cobB,cd01407,SIR2-fam,SIR2-fam,CDD,3.17,13-235
OFBKKLGO_00901_group_4528,cd10944,CE4_SmPgdA_like,CE4_SmPgdA_like,CDD,3.17,85-272
OFBKKLGO_00902_dat,cd01558,D-AAT_like,D-AAT_like,CDD,3.17,4-271
OFBKKLGO_00905_nhaX,cd00293,USP_Like,USP_Like,CDD,3.17,6-165
OFBKKLGO_00906_yheI,cd18541,ABC_6TM_TmrB_like,ABC_6TM_TmrB_like,CDD,3.17,19-312
OFBKKLGO_00907_yheH,cd03254,ABCC_Glucan_exporter_like,ABCC_Glucan_exporter_like,CDD,3.17,428-656
OFBKKLGO_00907_yheH,cd18544,ABC_6TM_TmrA_like,ABC_6TM_TmrA_like,CDD,3.17,142-406
OFBKKLGO_00916_yhaX,cd07516,HAD_Pase,HAD_Pase,CDD,3.17,5-269
OFBKKLGO_00917_hemZ,cd01335,Radical_SAM,Radical_SAM,CDD,3.17,181-395
OFBKKLGO_00926_yhaO,cd00840,MPP_Mre11_N,MPP_Mre11_N,CDD,3.17,6-224
OFBKKLGO_00928_yhaM,cd00077,HDc,HDc,CDD,3.17,159-300
OFBKKLGO_00928_yhaM,cd04492,YhaM_OBF_like,YhaM_OBF_like,CDD,3.17,15-97
OFBKKLGO_00937_serC,cd00611,PSAT_like,PSAT_like,CDD,3.17,5-356
OFBKKLGO_00938_hit,cd01277,HINT_subgroup,HINT_subgroup,CDD,3.17,6-108
OFBKKLGO_00939_ecsA_1,cd03230,ABC_DR_subfamily_A,ABC_DR_subfamily_A,CDD,3.17,4-212
OFBKKLGO_00942_group_4533,cd08021,M20_Acy1_YhaA-like,M20_Acy1_YhaA-like,CDD,3.17,10-393
OFBKKLGO_00947_hemH,cd03411,Ferrochelatase_N,Ferrochelatase_N,CDD,3.17,7-151
OFBKKLGO_00947_hemH,cd00419,Ferrochelatase_C,Ferrochelatase_C,CDD,3.17,156-292
OFBKKLGO_00951_fabHB,cd00830,KAS_III,KAS_III,CDD,3.17,3-321
OFBKKLGO_00953_ysdC_1,cd05657,M42_glucanase_like,M42_glucanase_like,CDD,3.17,6-341
OFBKKLGO_00955_group_4539,cd07716,RNaseZ_short-form-like_MBL-fold,RNaseZ_short-form-like_MBL-fold,CDD,3.17,2-176
OFBKKLGO_00956_lplJ,cd16443,LplA,LplA,CDD,3.17,1-206
OFBKKLGO_00957_yhfK,cd05243,SDR_a5,SDR_a5,CDD,3.17,2-203
OFBKKLGO_00958_lcfB_2,cd05936,FC-FACS_FadD_like,FC-FACS_FadD_like,CDD,3.17,3-508
OFBKKLGO_00960_htpX_1,cd07343,M48A_Zmpste24p_like,M48A_Zmpste24p_like,CDD,3.17,10-414
OFBKKLGO_00961_apr,cd07477,Peptidases_S8_Subtilisin_subset,Peptidases_S8_Subtilisin_subset,CDD,3.17,132-360
OFBKKLGO_00963_pspB,cd07067,HP_PGM_like,HP_PGM_like,CDD,3.17,4-183
OFBKKLGO_00964_yhfS,cd00751,thiolase,thiolase,CDD,3.17,4-342
OFBKKLGO_00967_hemAT,cd01068,globin_sensor,globin_sensor,CDD,3.17,32-178
OFBKKLGO_00967_hemAT,cd11386,MCP_signal,MCP_signal,CDD,3.17,219-418
OFBKKLGO_00968_petC_1,cd03477,Rieske_YhfW_C,Rieske_YhfW_C,CDD,3.17,422-502
OFBKKLGO_00969_ydaD_3,cd05355,SDR_c1,SDR_c1,CDD,3.17,18-284
OFBKKLGO_00974_yncM,cd13427,YncM_like,YncM_like,CDD,3.17,38-223
OFBKKLGO_00977_yodF_1,cd10322,SLC5sbd,SLC5sbd,CDD,3.17,7-474
OFBKKLGO_00981_sipV,cd06530,S26_SPase_I,S26_SPase_I,CDD,3.17,28-165
OFBKKLGO_00985_tetA_1,cd17325,MFS_MdtG_SLC18_like,MFS_MdtG_SLC18_like,CDD,3.17,15-390
OFBKKLGO_00990_addA,cd18807,SF1_C_UvrD,SF1_C_UvrD,CDD,3.17,783-882
OFBKKLGO_00990_addA,cd17932,DEXQc_UvrD,DEXQc_UvrD,CDD,3.17,366-478
OFBKKLGO_00990_addA,cd17932,DEXQc_UvrD,DEXQc_UvrD,CDD,3.17,12-121
OFBKKLGO_00991_cpdA_1,cd00840,MPP_Mre11_N,MPP_Mre11_N,CDD,3.17,2-246
OFBKKLGO_01005_asnO,cd01991,Asn_Synthase_B_C,Asn_Synthase_B_C,CDD,3.17,245-533
OFBKKLGO_01005_asnO,cd00712,AsnB,AsnB,CDD,3.17,2-225
OFBKKLGO_01007_yeeO,cd13134,MATE_like_8,MATE_like_8,CDD,3.17,28-464
OFBKKLGO_01016_yitJ,cd00537,MTHFR,MTHFR,CDD,3.17,321-600
OFBKKLGO_01025_group_16150,cd16380,YitT_C,YitT_C,CDD,3.17,194-275
OFBKKLGO_01029_yitU,cd07516,HAD_Pase,HAD_Pase,CDD,3.17,7-264
OFBKKLGO_01035_punA,cd09009,PNP-EcPNPII_like,PNP-EcPNPII_like,CDD,3.17,3-267
OFBKKLGO_01038_spoIIAB,cd16942,HATPase_SpoIIAB-like,HATPase_SpoIIAB-like,CDD,3.17,2-136
OFBKKLGO_01039_sigF,cd06171,Sigma70_r4,Sigma70_r4,CDD,3.17,193-247
OFBKKLGO_01049_ppiB,cd00317,cyclophilin,cyclophilin,CDD,3.17,5-143
OFBKKLGO_01051_sipS,cd06530,S26_SPase_I,S26_SPase_I,CDD,3.17,38-170
OFBKKLGO_01054_ribD,cd01284,Riboflavin_deaminase-reductase,Riboflavin_deaminase-reductase,CDD,3.17,6-118
OFBKKLGO_01055_ribE,cd00402,Riboflavin_synthase_like,Riboflavin_synthase_like,CDD,3.17,1-185
OFBKKLGO_01056_ribBA,cd00641,GTP_cyclohydro2,GTP_cyclohydro2,CDD,3.17,203-396
OFBKKLGO_01057_ribH,cd09209,Lumazine_synthase-I,Lumazine_synthase-I,CDD,3.17,15-147
OFBKKLGO_01058_ribT,cd04301,NAT_SF,NAT_SF,CDD,3.17,44-95
OFBKKLGO_01067_rluB,cd02870,PseudoU_synth_RsuA_like,PseudoU_synth_RsuA_like,CDD,3.17,62-209
OFBKKLGO_01067_rluB,cd00165,S4,S4,CDD,3.17,2-59
OFBKKLGO_01068_resA_2,cd02966,TlpA_like_family,TlpA_like_family,CDD,3.17,45-159
OFBKKLGO_01072_resE,cd06225,HAMP,HAMP,CDD,3.17,196-242
OFBKKLGO_01072_resE,cd00130,PAS,PAS,CDD,3.17,262-355
OFBKKLGO_01072_resE,cd00075,HATPase,HATPase,CDD,3.17,482-585
OFBKKLGO_01072_resE,cd00082,HisKA,HisKA,CDD,3.17,362-427
OFBKKLGO_01073_sigX,cd06171,Sigma70_r4,Sigma70_r4,CDD,3.17,109-162
OFBKKLGO_01075_serA,cd12173,PGDH_4,PGDH_4,CDD,3.17,3-302
OFBKKLGO_01075_serA,cd04902,ACT_3PGDH-xct,ACT_3PGDH-xct,CDD,3.17,452-524
OFBKKLGO_01080_dbpA_2,cd18794,SF2_C_RecQ,SF2_C_RecQ,CDD,3.17,164-297
OFBKKLGO_01080_dbpA_2,cd17920,DEXHc_RecQ,DEXHc_RecQ,CDD,3.17,1-163
OFBKKLGO_01085_ypbG,cd07385,MPP_YkuE_C,MPP_YkuE_C,CDD,3.17,46-254
OFBKKLGO_01087_gudB,cd01076,NAD_bind_1_Glu_DH,NAD_bind_1_Glu_DH,CDD,3.17,191-416
OFBKKLGO_01094_cmk,cd02020,CMPK,CMPK,CDD,3.17,7-204
OFBKKLGO_01095_ypfD,cd04465,S1_RPS1_repeat_ec2_hs2,S1_RPS1_repeat_ec2_hs2,CDD,3.17,106-163
OFBKKLGO_01095_ypfD,cd05688,S1_RPS1_repeat_ec3,S1_RPS1_repeat_ec3,CDD,3.17,183-250
OFBKKLGO_01095_ypfD,cd05687,S1_RPS1_repeat_ec1_hs1,S1_RPS1_repeat_ec1_hs1,CDD,3.17,16-84
OFBKKLGO_01096_fni,cd02811,IDI-2_FMN,IDI-2_FMN,CDD,3.17,6-323
OFBKKLGO_01099_der_2,cd01894,EngA1,EngA1,CDD,3.17,7-163
OFBKKLGO_01099_der_2,cd01895,EngA2,EngA2,CDD,3.17,174-346
OFBKKLGO_01105_hupA,cd13831,HU,HU,CDD,3.17,2-87
OFBKKLGO_01106_folE,cd00642,GTP_cyclohydro1,GTP_cyclohydro1,CDD,3.17,4-188
OFBKKLGO_01109_menG,cd02440,AdoMet_MTases,AdoMet_MTases,CDD,3.17,50-151
OFBKKLGO_01110_hepT,cd00685,Trans_IPPS_HT,Trans_IPPS_HT,CDD,3.17,56-347
OFBKKLGO_01111_ndk,cd04413,NDPk_I,NDPk_I,CDD,3.17,2-131
OFBKKLGO_01113_aroC,cd07304,Chorismate_synthase,Chorismate_synthase,CDD,3.17,1-343
OFBKKLGO_01114_aroB,cd08195,DHQS,DHQS,CDD,3.17,13-353
OFBKKLGO_01115_aroH,cd02185,AroH,AroH,CDD,3.17,3-119
OFBKKLGO_01121_trpB,cd06446,Trp-synth_B,Trp-synth_B,CDD,3.17,26-387
OFBKKLGO_01122_trpA,cd04724,Tryptophan_synthase_alpha,Tryptophan_synthase_alpha,CDD,3.17,10-256
OFBKKLGO_01123_hisC_2,cd00609,AAT_like,AAT_like,CDD,3.17,32-358
OFBKKLGO_01124_group_4576,cd04909,ACT_PDH-BS,ACT_PDH-BS,CDD,3.17,295-364
OFBKKLGO_01125_aroA1,cd01556,EPSP_synthase,EPSP_synthase,CDD,3.17,9-424
OFBKKLGO_01129_petC_2,cd03467,Rieske,Rieske,CDD,3.17,86-154
OFBKKLGO_01131_petD,cd17503,MFS_LmrB_MDR_like,MFS_LmrB_MDR_like,CDD,3.17,87-162
OFBKKLGO_01135_group_16169,cd16380,YitT_C,YitT_C,CDD,3.17,195-279
OFBKKLGO_01136_ypjD,cd11531,NTP-PPase_BsYpjD,NTP-PPase_BsYpjD,CDD,3.17,7-100
OFBKKLGO_01138_mgsA,cd01422,MGS,MGS,CDD,3.17,2-116
OFBKKLGO_01140_bshA,cd04962,GT4_BshA-like,GT4_BshA-like,CDD,3.17,4-373
OFBKKLGO_01141_cca,cd05398,NT_ClassII-CCAase,NT_ClassII-CCAase,CDD,3.17,7-136
OFBKKLGO_01142_birA,cd16442,BPL,BPL,CDD,3.17,85-261
OFBKKLGO_01144_panB,cd06557,KPHMT-like,KPHMT-like,CDD,3.17,5-257
OFBKKLGO_01146_panD,cd06919,Asp_decarbox,Asp_decarbox,CDD,3.17,2-112
OFBKKLGO_01147_dinG,cd06127,DEDDh,DEDDh,CDD,3.17,7-164
OFBKKLGO_01151_asnS,cd00776,AsxRS_core,AsxRS_core,CDD,3.17,107-423
OFBKKLGO_01151_asnS,cd04323,AsnRS_cyto_like_N,AsnRS_cyto_like_N,CDD,3.17,15-97
OFBKKLGO_01153_nth,cd00056,ENDO3c,ENDO3c,CDD,3.17,31-185
OFBKKLGO_01172_rlmL,cd11715,THUMP_AdoMetMT,THUMP_AdoMetMT,CDD,3.17,19-171
OFBKKLGO_01177_ypwA,cd06460,M32_Taq,M32_Taq,CDD,3.17,13-496
OFBKKLGO_01179_xpt,cd06223,PRTases_typeI,PRTases_typeI,CDD,3.17,38-176
OFBKKLGO_01387_ypcP,cd09898,H3TH_53EXO,H3TH_53EXO,CDD,3.17,176-248
OFBKKLGO_01387_ypcP,cd09859,PIN_53EXO,PIN_53EXO,CDD,3.17,7-170
OFBKKLGO_01389_rnhA,cd09279,RNase_HI_like,RNase_HI_like,CDD,3.17,5-128
OFBKKLGO_01395_cspD,cd04458,CSP_CDS,CSP_CDS,CDD,3.17,2-65
OFBKKLGO_01396_ugtP,cd17507,GT28_Beta-DGS-like,GT28_Beta-DGS-like,CDD,3.17,7-368
OFBKKLGO_01397_metAA,cd03131,GATase1_HTS,GATase1_HTS,CDD,3.17,39-213
OFBKKLGO_01404_rsmJ,cd02440,AdoMet_MTases,AdoMet_MTases,CDD,3.17,97-204
OFBKKLGO_01406_thyA2,cd00351,TS_Pyrimidine_HMase,TS_Pyrimidine_HMase,CDD,3.17,3-216
OFBKKLGO_01407_group_1772,cd00209,DHFR,DHFR,CDD,3.17,2-156
OFBKKLGO_01411_ilvA,cd01562,Thr-dehyd,Thr-dehyd,CDD,3.17,13-320
OFBKKLGO_01411_ilvA,cd04907,ACT_ThrD-I_2,ACT_ThrD-I_2,CDD,3.17,338-421
OFBKKLGO_01413_ypmQ,cd02968,SCO,SCO,CDD,3.17,34-173
OFBKKLGO_01432_group_1232,cd04301,NAT_SF,NAT_SF,CDD,3.17,174-227
OFBKKLGO_01439_ylmB_2,cd03895,M20_ArgE_DapE-like,M20_ArgE_DapE-like,CDD,3.17,21-419
OFBKKLGO_01441_kamA,cd01335,Radical_SAM,Radical_SAM,CDD,3.17,128-323
OFBKKLGO_01442_group_1236,cd12870,MqsA,MqsA,CDD,3.17,4-70
OFBKKLGO_01448_pgpB,cd03392,PAP2_like_2,PAP2_like_2,CDD,3.17,15-197
OFBKKLGO_01451_deoD,cd09006,PNP_EcPNPI-like,PNP_EcPNPI-like,CDD,3.17,4-230
OFBKKLGO_01452_yodJ,cd14852,LD-carboxypeptidase,LD-carboxypeptidase,CDD,3.17,87-255
OFBKKLGO_01455_ctpA,cd07560,Peptidase_S41_CPP,Peptidase_S41_CPP,CDD,3.17,44-364
OFBKKLGO_01455_ctpA,cd00988,PDZ_CTP_protease,PDZ_CTP_protease,CDD,3.17,103-187
OFBKKLGO_01459_yodF_2,cd10322,SLC5sbd,SLC5sbd,CDD,3.17,15-464
OFBKKLGO_01461_mhqE,cd08347,PcpA_C_like,PcpA_C_like,CDD,3.17,150-301
OFBKKLGO_01463_yodC_1,cd02137,Nitroreductase_1,Nitroreductase_1,CDD,3.17,5-198
OFBKKLGO_01467_gerT,cd00298,ACD_sHsps_p23-like,ACD_sHsps_p23-like,CDD,3.17,71-141
OFBKKLGO_01473_norM,cd13131,MATE_NorM_like,MATE_NorM_like,CDD,3.17,10-445
OFBKKLGO_01475_oleD_2,cd03784,GT1_Gtf-like,GT1_Gtf-like,CDD,3.17,2-393
OFBKKLGO_01478_group_6042,cd00009,AAA,AAA,CDD,3.17,51-199
OFBKKLGO_01479_group_6043,cd01454,vWA_norD_type,vWA_norD_type,CDD,3.17,443-612
OFBKKLGO_01480_odhA,cd02016,TPP_E1_OGDC_like,TPP_E1_OGDC_like,CDD,3.17,201-479
OFBKKLGO_01481_odhB,cd06849,lipoyl_domain,lipoyl_domain,CDD,3.17,3-75
OFBKKLGO_01489_group_15905,cd13225,PH-like_bacteria,PH-like_bacteria,CDD,3.17,21-112
OFBKKLGO_01492_yocM,cd06464,ACD_sHsps-like,ACD_sHsps-like,CDD,3.17,61-148
OFBKKLGO_01499_recQ,cd18794,SF2_C_RecQ,SF2_C_RecQ,CDD,3.17,204-334
OFBKKLGO_01499_recQ,cd17920,DEXHc_RecQ,DEXHc_RecQ,CDD,3.17,6-202
OFBKKLGO_01500_yocH,cd00118,LysM,LysM,CDD,3.17,26-69
OFBKKLGO_01500_yocH,cd00118,LysM,LysM,CDD,3.17,80-121
OFBKKLGO_01500_yocH,cd14667,3D_containing_proteins,3D_containing_proteins,CDD,3.17,200-289
OFBKKLGO_01506_group_16196,cd16891,CwlT_like,CwlT_like,CDD,3.17,55-201
OFBKKLGO_01507_czrA,cd00090,HTH_ARSR,HTH_ARSR,CDD,3.17,29-105
OFBKKLGO_01512_csaA,cd02798,tRNA_bind_CsaA,tRNA_bind_CsaA,CDD,3.17,5-109
OFBKKLGO_01528_ucpA,cd05233,SDR_c,SDR_c,CDD,3.17,9-220
OFBKKLGO_01531_proB_2,cd04242,AAK_G5K_ProB,AAK_G5K_ProB,CDD,3.17,9-258
OFBKKLGO_01532_gltC_2,cd08434,PBP2_GltC_like,PBP2_GltC_like,CDD,3.17,95-292
OFBKKLGO_01539_hlyU,cd00090,HTH_ARSR,HTH_ARSR,CDD,3.17,7-86
OFBKKLGO_01543_xerC_3,cd01192,INT_C_like_3,INT_C_like_3,CDD,3.17,2-174
OFBKKLGO_01545_mepA,cd13138,MATE_yoeA_like,MATE_yoeA_like,CDD,3.17,17-454
OFBKKLGO_01552_bcd,cd01158,SCAD_SBCAD,SCAD_SBCAD,CDD,3.17,8-380
OFBKKLGO_01553_fadD3,cd05917,FACL_like_2,FACL_like_2,CDD,3.17,190-536
OFBKKLGO_01555_yngHB,cd06850,biotinyl_domain,biotinyl_domain,CDD,3.17,3-69
OFBKKLGO_01556_yngG,cd07938,DRE_TIM_HMGL,DRE_TIM_HMGL,CDD,3.17,9-280
OFBKKLGO_01563_bioK,cd00610,OAT_like,OAT_like,CDD,3.17,6-440
OFBKKLGO_01566_bioB,cd01335,Radical_SAM,Radical_SAM,CDD,3.17,65-253
OFBKKLGO_01586_parC,cd00187,TOP4c,TOP4c,CDD,3.17,29-473
OFBKKLGO_01587_parE,cd00822,TopoII_Trans_DNA_gyrase,TopoII_Trans_DNA_gyrase,CDD,3.17,222-394
OFBKKLGO_01587_parE,cd16928,HATPase_GyrB-like,HATPase_GyrB-like,CDD,3.17,39-218
OFBKKLGO_01592_group_4649,cd00586,4HBT,4HBT,CDD,3.17,7-113
OFBKKLGO_01596_citB,cd01586,AcnA_IRP,AcnA_IRP,CDD,3.17,92-579
OFBKKLGO_01596_citB,cd01580,AcnA_IRP_Swivel,AcnA_IRP_Swivel,CDD,3.17,683-853
OFBKKLGO_01599_cotM,cd06464,ACD_sHsps-like,ACD_sHsps-like,CDD,3.17,35-108
OFBKKLGO_01602_cheY_2,cd00156,REC,REC,CDD,3.17,5-117
OFBKKLGO_01607_tkt,cd07033,TPP_PYR_DXS_TK_like,TPP_PYR_DXS_TK_like,CDD,3.17,358-520
OFBKKLGO_01607_tkt,cd02012,TPP_TK,TPP_TK,CDD,3.17,11-275
OFBKKLGO_01609_yneB,cd00338,Ser_Recombinase,Ser_Recombinase,CDD,3.17,5-139
OFBKKLGO_01610_yneA,cd00118,LysM,LysM,CDD,3.17,39-87
OFBKKLGO_01611_lexA,cd00090,HTH_ARSR,HTH_ARSR,CDD,3.17,9-64
OFBKKLGO_01611_lexA,cd06529,S24_LexA-like,S24_LexA-like,CDD,3.17,120-199
OFBKKLGO_01615_group_3605,cd03401,SPFH_prohibitin,SPFH_prohibitin,CDD,3.17,36-232
OFBKKLGO_01619_yncF,cd07557,trimeric_dUTPase,trimeric_dUTPase,CDD,3.17,25-115
OFBKKLGO_01637_adh,cd08297,CAD3,CAD3,CDD,3.17,25-336
